"","GSE51365_MVH68_WT_vs_Control","GSE51365_MVH68_M_vs_Control"
"233204",-0.0483,-0.0391
"233208",-0.1031,-0.1336
"233210",-0.0862,-0.0036
"233221",0.0846,-0.0907
"233222",-0.0416,-0.1322
"233231",0.0027,0.1495
"233271",0.0367,0.1621
"233274",0.13195,0.02155
"233276",0.06025,0.09045
"233280",-0.0113,0.0523
"233315",-0.13,-0.149
"233328",0.135,0.0288
"233335",0.0673,-0.03865
"233405",-0.1096,-0.0045
"233406",-0.1963,-0.0519
"233410",0.0377333333333333,-0.0505333333333333
"233489",-0.0155,0.0213
"233490",-0.0219,0.0688
"233529",0.013475,-0.030875
"233532",0.0875,0.041
"233545",0.02045,-0.0313
"233549",-0.019,0.0533
"233552",0.2684,0.1192
"233571",0.168,0.1207
"233575",0.00816666666666667,-0.0412
"233649",-0.0061,0.1231
"233651",0.0497,0.0146
"233724",-0.0668833333333333,0.0309833333333333
"233726",-0.0541,0.0166
"233733",-0.0119,-0.1168
"233744",-0.0583,0.00206666666666667
"233752",-0.0112,-0.0198
"233765",0.20425,0.0501
"233789",0.03575,0.069225
"233799",0.11895,0.023275
"233802",0.022,0.0911
"233805",-0.1677,-0.10695
"233806",0.0867,-0.0408
"233810",0.0186,-0.0549
"233812",0.1229,0.11945
"233813",0.1009,-0.012
"233826",-0.0826,-0.1608
"233833",-0.0102,-0.0110875
"233836",0.0164,0.0468
"233863",-0.0392,0.0164666666666667
"233865",-0.04695,-0.11795
"233870",-0.0923666666666667,-0.129666666666667
"233871",-0.1379,-0.0808
"233875",-0.006,-0.1292
"233876",-0.0739,-0.0585
"233877",0.0692,-0.0578
"233878",0.14485,0.1331
"233879",0.07,-0.0793
"233887",0.1252,0.1479
"233890",-0.0314,0.0326
"233895",-0.2209,-0.1043
"233899",-0.0806,0.112
"233900",-0.0937,-0.1287
"233902",-0.1222,-0.0986
"233904",-0.2637,-0.2461
"233905",0.06275,0.01015
"233908",0.0778,0.0983
"233912",0.0446,-0.0724
"233913",0.1762,0.1489
"233919",-0.06105,-0.3231
"233977",0.00745,-0.02715
"233979",-0.0708,-0.0363
"233987",-0.0922,-0.0233
"234023",-0.0178,0.0021
"234069",-0.0172,-0.04625
"234072",-0.0788,-0.1016
"234076",-0.0742,0.0686
"234094",-0.1482,-0.0382
"234129",-0.1388,-0.0397
"234130",-0.2931,-0.2996
"234135",0.05348,0.04876
"234138",-0.04946,-0.04344
"234155",-0.0661,-0.0492
"234199",-0.0909,0.1519
"234214",0.1826,0.0785
"234258",-0.0826,-0.0302
"234267",-0.0529,0.01945
"234290",-0.0838,-0.0556
"234309",0.0795,0.1174
"234311",0.0192,-0.04625
"234329",0.000349999999999996,0.02625
"234353",-0.02325,-0.0456
"234356",-0.04845,-0.0469
"234358",0.0842,0.0943
"234362",-0.1328,0.0201
"234365",-0.0227,-0.0606
"234366",0.00549999999999999,0.02756
"234371",0.0132666666666667,0.0150333333333333
"234373",0.05955,0.04495
"234374",0.01735,-0.09045
"234378",0.0845,-0.0245
"234384",-0.0508,-0.0697
"234388",-0.0828,-0.0774
"234395",-0.1696,-0.2375
"234396",0.0128,-0.1234
"234404",-0.0322,0.017
"234407",-0.02855,-0.0958
"234413",0.0193,-0.0356
"234421",-0.0613,0.0978
"234463",-0.0166,0.0396
"234515",0.0298666666666667,0.155933333333333
"234542",-0.0767,-0.0984
"234549",-0.1564,-0.2185
"234564",0.0353,0.162
"234577",-0.0543,0.0504
"234582",-0.0511,0.0237
"234593",-0.05695,-0.000300000000000002
"234594",-9e-04,-0.0863
"234595",-0.0828,0.0607
"234624",0.0748,0.0924
"234663",-0.05805,0.05615
"234664",0.0323,0.0257
"234669",-0.0411,0.079
"234673",0.0413,0.0362
"234677",-0.1673,0.0992
"234678",-0.13575,-0.0848
"234683",0.0924,-0.0331
"234686",0.3242,0.4042
"234695",0.0889,0.10165
"234699",-0.0157,-0.1011
"234700",-0.2533,-0.2369
"234723",0.0147,-0.1169
"234724",-0.1561,-0.136
"234725",-0.08645,-0.0583
"234728",-0.1366,-0.14525
"234729",-0.0025,-0.0379
"234730",0.0365333333333333,0.00473333333333333
"234733",-0.00056666666666666,0.0581333333333333
"234734",-0.0614,-0.04135
"234736",-0.0667,2e-04
"234740",0.1013,-0.1495
"234776",-0.0146,0.0174
"234779",-0.0674,-0.1067
"234796",0.0883,0.0195
"234797",0.042625,0.002875
"234814",0.022,0.0503
"234825",0.07755,0.16405
"234839",-0.2346,-0.2601
"234847",-0.0463,0.0247
"234852",0.0258,-0.0591
"234854",-0.0153,-0.0079
"234857",0.0322,0.0681
"234865",0.037025,0.0153
"234875",-0.0270666666666667,-0.0292333333333333
"234878",-0.0183,0.00855
"234889",0.0159,0.0091
"234912",-0.2693,-0.1404
"234915",-0.0542,0.1172
"234959",0.0303,0.008
"234964",-0.0668,0.1801
"234967",0.0177,0.004
"234988",0.0975,0.09105
"235028",7e-04,-0.0143
"235036",-0.0746,-0.0885
"235040",-0.2791,-0.07345
"235041",0.00225,-0.12025
"235043",-0.1081,-0.1252
"235044",-0.0913,0.0353
"235047",0.0345,-0.0413
"235048",0.3381,0.1977
"235050",0.0762,0.0126
"235072",-0.00895,0.0258
"235086",-0.1337,-0.0745
"235106",0.0764333333333333,0.0412
"235130",6e-04,0.1702
"235132",0.00806666666666666,-0.0325333333333333
"235134",-0.06605,-0.04355
"235135",-0.0432,-0.0158
"235169",-0.1129,-0.0316
"235180",-0.0809,-0.0508
"235184",-0.0963,-0.0573
"235281",0.181,0.1013
"235283",-0.06155,0.052
"235293",-0.0095,0.1204
"235300",-0.1173,-0.0278
"235302",-0.0779,-0.0565
"235315",0.00755,0.0576
"235320",0.17082,0.02726
"235323",-0.0601,-0.0452
"235330",0.0173,-0.2786
"235339",0.0729333333333333,0.0282
"235344",-0.0625,-0.3022
"235345",0.006,0.0313
"235380",-0.1542,-0.0433
"235386",-0.1112,-0.0918
"235402",0.03875,-0.01735
"235406",-0.0213,0.0777
"235415",-0.316,0.0584
"235416",0.1999,0.3117
"235431",-0.14395,-0.20475
"235439",0.0658666666666667,0.114666666666667
"235441",-0.09022,-0.0744
"235442",-0.0103,0.0112
"235459",0.01,0.0363
"235461",-0.0338666666666667,-0.00273333333333333
"235469",0.0376,0.1001
"235472",0.0456666666666667,0.1177
"235493",0.2425,0.1154
"235497",0.0046,0.1101
"235504",-0.0103,0.0173
"235505",0.1289,-0.0337
"235527",-0.031,-0.04605
"235533",-0.0384,0.1174
"235534",-0.05185,-0.0337
"235542",-0.0261,-0.0139333333333333
"235559",0.0661,0.096
"235567",0.0701,0.0659
"235574",0.0570666666666667,0.0752333333333333
"235582",-0.0337,-0.0616
"235584",0.059,-0.0401333333333333
"235587",0.005,-0.031
"235599",-0.00136666666666667,0.0589666666666667
"235604",-0.046,-0.0759
"235606",-0.1263,-0.1008
"235611",-0.07725,-0.0962
"235612",-0.0791,-0.0026
"235623",0.0101,-0.0814
"235626",-0.0106,-0.0489
"235627",-0.0877,-0.000199999999999992
"235628",-0.0602,-0.0236
"235631",0.1686,-0.0151
"235633",0.1401,0.18455
"235636",0.181,0.033
"235661",0.029,-0.0702
"235674",-0.1137,0.111
"235682",0.121566666666667,0.162066666666667
"235779",0.1279,0.0658
"235854",-0.0162,-0.0295
"235956",0.06115,0.0687
"235973",-0.163,-0.1428
"236082",0.2456,0.163
"236149",-0.0756,0.0608
"236193",0.0153,0.12465
"236219",0.0964,0.0857
"236285",0.0325,0.0942
"236312",0.1305,-3e-04
"236511",0.0675,0.0454
"236537",0.1842,0.1307
"236573",0.6339,0.1728
"236576",-0.1067,-0.0942
"236604",0.1547,0.0929333333333333
"236690",-0.0229,-0.0102
"236727",0.11665,0.08115
"236733",0.0046,-0.014
"236790",-0.093,0.0219
"236792",0.06605,0.1198
"236794",-0.04335,-0.0367
"236848",-0.1013,-0.0817
"236899",0.05725,-0.0602
"236900",-0.068,-0.0422
"236904",0.0649,0.1885
"236915",-0.000466666666666671,0.0235333333333333
"236920",-0.0162,-0.0339
"236930",-0.0351,0.05715
"237010",-0.2349,0.0045
"237052",-0.0366,0.0492
"237073",0.0954,-0.00835
"237082",-0.1856,-0.0464
"237107",-0.0938,0.049
"237175",0.1442,0.0797
"237211",-0.00875,-0.01465
"237213",-0.2596,0.0189
"237221",0.0293,-0.0161
"237222",0.0956,0.1319
"237256",0.1644,0.0145
"237310",0.1217,0.0876
"237313",-0.0579,0.0744
"237320",0.15025,0.22215
"237336",-0.02875,-0.0409
"237339",-0.0282,0.0145
"237353",0.06965,0.0691
"237387",-0.09995,-0.0263
"237397",0.1345,0.0197
"237400",-0.059,-0.025
"237403",-0.0635,-0.0661
"237411",0.0046,0.1264
"237412",0.0635,0.0903
"237422",-0.1145,0.01795
"237436",0.1413,0.0988
"237459",0.0457,0.0771
"237465",-0.03195,-0.036
"237500",-0.1086,-0.1036
"237504",0.031,0.1446
"237542",-0.0506,-0.0166
"237553",0.1334,0.0889
"237558",-0.2137,-0.23
"237611",-0.0495,0.0147
"237625",0.2815,0.3165
"237636",0.1466,-0.0542
"237711",0.06865,0.02095
"237716",-0.06,0.0014
"237730",-0.1598,-0.0104
"237749",-0.0028,0.0894
"237754",-0.0225,-0.0458
"237758",-0.0272,-0.0089
"237759",0.1008,0.136333333333333
"237761",-0.0458,0.0595
"237775",0.1904,0.0355
"237781",-0.0549,0.0043
"237782",-0.10535,-0.20515
"237806",0.2168,0.2978
"237823",0.0761,0.0489
"237831",0.1739,0.1264
"237847",0.06875,-0.0766
"237858",-0.0288,-0.0253
"237859",0.04175,0.0708
"237860",0.09225,-0.12915
"237868",0.1083,0.0751
"237877",-0.1202,-0.1285
"237880",-0.0187,0.1101
"237886",-0.062,0.0568
"237887",0.1128,0.1971
"23789",-0.0555,-0.0966
"237891",0.0221,0.0633
"237898",-0.05415,0.000400000000000001
"23790",0.01885,0.07915
"237911",-0.1089,0.0078
"23792",0.01905,0.03945
"237926",0.0964,0.1024
"237928",-0.0507,-0.0414
"23793",0.0579,-0.0162
"237930",0.0601,0.1022
"237934",-0.069,-0.1314
"23794",-0.0736,-0.02
"237943",0.073,0.0591333333333333
"23795",0.01835,-0.022
"23796",-0.12825,-0.09985
"23797",0.059225,0.0942
"237979",-0.0509,0.0358
"237987",-0.0468,-0.0325
"237988",-0.1775,0.0717
"23801",-0.0936,0.1003
"23802",-0.002,0.061
"238021",-0.0289,0.0868
"238023",-0.0652,0.0326
"238024",0.1231,-0.0151
"238037",0.11405,0.0777
"23805",0.08705,0.03255
"238055",0.10105,0.1172
"23806",0.040625,0.024975
"23807",-0.06675,-0.0359
"238076",0.07505,-0.01
"23808",0.1322,0.0645
"238123",0.0372,0.1106
"238130",-0.0648,-0.1194
"238161",-0.01815,0.01295
"238205",0.1392,0.1384
"23821",-0.0059,-0.083125
"238247",-0.0257,-0.0159
"23825",-0.0109666666666667,0.00693333333333333
"238252",0.06705,0.02495
"238257",0.2762,0.0276
"238266",0.0953,0.1123
"23827",-0.0082,0.0289
"238271",0.105,-0.2141
"238276",0.08725,0.03915
"23828",0.000300000000000009,-0.03215
"23829",-0.0399,-0.0791
"23830",0.01985,-0.0182
"23831",0.0665,0.0426
"238317",-0.0745,-0.0112
"23832",-0.2943,-0.0167
"238323",0.0219,0.0367
"238328",-0.094,-0.086
"23833",0.5622,-0.0032
"238330",-0.0046,0.0484
"238331",-0.0282,0.0328
"23834",-0.2208,-0.1605
"23836",-0.3418,-0.3648
"23837",0.0383,0.068
"238377",-0.0331,-0.0111
"238384",0.0266,0.0878
"238386",-0.000399999999999998,-0.11075
"238405",-0.0544,0.013
"23844",-0.0352,0.0432
"238447",0.2444,0.160933333333333
"23845",0.1096,0.027
"238455",-0.0288,0.0949
"23849",0.087,0.06248
"23850",-0.1149,0.0838
"238505",0.12265,0.02355
"23853",-0.1409,-0.18
"23854",-0.1664,-0.1305
"23856",0.0611,-0.04516
"238564",-0.0295,0.4583
"23857",0.027,-0.000999999999999999
"23859",0.0486333333333333,-0.00853333333333333
"23863",0.0935,0.0918
"238663",0.0825,-0.0608
"238673",0.0454,0.09605
"238690",0.03865,-0.059575
"238692",0.1515,0.1476
"238693",-0.0282,-0.0319
"23871",-0.0329,-0.094
"23872",-0.06365,-0.09325
"238725",0.2883,0.0652
"23873",0.1012,0.1387
"23874",-0.063875,-0.02535
"23876",-0.1209,-0.02715
"23877",-0.0113,-0.0807
"23879",0.0247,-0.0585
"238799",0.0219,0.0072
"23880",0.12975,0.07415
"23881",-0.0024,0.0253
"23882",-0.1667,-0.0249
"238831",-0.1513,-0.2233
"23885",0.04322,-0.00328
"23886",-0.0867,-0.0881
"23887",0.00663333333333333,-0.0502
"238871",-0.0097,-0.0404
"23888",0.1096,0.0874333333333333
"238896",0.1714,0.02
"23890",-0.0422,-0.0588
"23892",-0.0322,-0.0391
"23893",-0.275,-0.0771
"23894",-0.0124,0.1021
"23897",-0.04065,-0.07055
"238988",0.1847,0.1409
"23900",0.0826,-0.0673
"239027",-0.1225,0.0237
"239037",-0.0355,-0.0935
"239038",-0.1292,-0.1205
"23908",0.0662333333333333,-0.00316666666666666
"239083",0.13,0.0442
"239099",0.0195,-0.0424
"239114",-0.0769,-0.0993
"23912",0.0044,-0.0249
"239126",0.0692,0.0936
"239133",-0.0405,0.0366
"239157",0.03655,0.03865
"23917",0.0762,-0.0255
"239170",-0.0264,0.0424
"23918",0.00475,-0.03315
"239188",-0.075,0.0328
"23919",-0.0799,-0.0461
"23920",-0.0557,-0.021
"23921",0.001,-0.144
"239217",-0.0596,-0.0058
"23922",0.0107,-0.0894
"23923",0.1197,0.0123
"23924",0.0072,-0.0064
"23925",-0.193,-7e-04
"239250",-0.2325,0.1517
"23927",0.0277,0.0293
"239273",0.1649,0.1088
"23928",-0.00976666666666666,-0.1026
"239283",-0.0128,0.0229
"239318",0.2731,0.2117
"239319",-0.0246,-0.0684
"239337",-0.02315,-0.00565
"23934",-0.0922,-0.1157
"23936",-0.08675,-0.0616
"239364",0.0259,0.1205
"23937",0.0104,-0.2588
"23938",-0.0859333333333333,-0.0836333333333333
"23939",0.0251,-0.0327
"239393",-0.1441,-0.0501
"239405",0.0673,0.0087
"239410",0.0788,0.1185
"23942",0.0899,0.0835
"239420",-0.0568,0.115166666666667
"23943",0.0654,0.0967
"239435",0.015,0.1764
"239436",0.156,-0.0805
"239447",-0.0597,-0.0323
"23945",-0.006675,-0.0603
"23947",-0.026,0.1091
"23948",0.0416,-0.0879
"23950",0.025675,0.088025
"239510",-0.00446666666666667,0.0298
"239528",0.0863,-0.1299
"239530",-0.0403,0.0775
"23954",-0.1525,-0.0709
"239546",-0.0804,-0.0783
"23955",0.04825,-0.00805
"239552",0.1856,0.0095
"239554",0.052,-0.1522
"239555",-0.1036,-0.0681
"239559",-0.0468,-0.0691
"23956",-0.0702,-0.2007
"23957",-0.0178,0.0733
"239570",-0.0296,-0.1674
"23958",-0.2484,-0.0783
"23959",-0.0364666666666667,-0.0422333333333333
"239606",0.0174,-0.0247
"23961",-0.2234,-0.063
"239618",0.2859,0.4056
"23962",0.5088,0.0026
"23963",0.1877,0.3025
"23964",-0.1466,-0.23165
"239647",-0.0127,0.1532
"23965",0.05565,-0.03155
"239650",0.00855,0.0397
"23966",0.0859666666666667,-0.0512
"239667",0.0356,0.0193
"23967",0.2382,0.2358
"23968",-0.221,0.1526
"23969",0.039,-0.01095
"239691",0.1743,-0.0665
"23970",-0.1968,-0.0333
"239706",-0.00983333333333333,-0.0158666666666667
"23971",0.0802,0.0949
"239719",-0.0827,-0.0067
"23972",-0.1443,-0.0299
"239731",3e-04,0.0187
"239743",0.037,-0.0708
"239759",-0.0575,-0.10195
"239796",-0.0198,-0.0024
"23980",0.00965,0.0035
"239827",-0.0377666666666667,0.0013
"23983",0.0176,0.0828
"239833",0.1379,0.2684
"239839",-0.1031,-0.126
"23984",-0.12048,0.0088
"239849",0.0377,0.0911
"23985",0.0355,-0.1761
"239857",0.0139714285714286,0.0887285714285714
"23986",-0.1028,-0.0999
"23989",-0.0595,-0.0959
"23991",0.0559,0.03935
"23992",-0.0127,0.0143
"23993",-0.0187,-0.0808
"23994",0.054,0.0272
"23996",-0.0259,-0.0135
"23997",-0.0266,0.0064
"239985",0.0263,-0.0768
"23999",-0.12665,-0.09345
"24000",-0.0268,-0.0597
"24001",-0.01975,-0.03997522
"240023",-0.27,-0.2071
"240025",-0.01355,-0.0251
"240028",-0.2592,-0.1132
"240034",-0.0283,0.0558
"24004",-0.0086,-0.0128
"240041",0.18255,0.2451
"240055",0.0941,-0.0796
"240057",0.1974,0.1454
"240058",0.0338,-0.1801
"240063",-0.0932,-0.1069
"240064",0.0535,-0.0308
"240066",-0.0814,0.0201
"240067",-0.0158,-0.0954
"240068",-0.1624,-0.0162
"240069",-0.072,-0.192
"240084",-0.0559,-0.0682
"240087",-0.0853,-0.1018
"24010",-0.00105,0.0429
"240119",-0.0653,-0.0589
"24012",0.0233,-0.0321
"240120",0.068,0.1012
"240121",-0.1644,-0.2247
"24013",-0.0744,0.0983
"24014",-0.09345,0.00245
"24015",0.04045,0.03375
"240168",0.12945,0.10785
"24017",-0.0536666666666667,-0.0184333333333333
"240174",0.0924,0.1728
"24018",0.01945,0.068
"240185",0.02495,-0.0163
"240186",0.0541,0.0154
"240215",-0.2418,-0.0484
"240216",-0.1723,-0.2582
"240239",-0.1414,-0.1607
"240255",-0.1586,-0.1137
"240261",-0.0019,0.1667
"240283",-0.2348,9e-04
"24030",-0.0484,0.0139
"240332",-0.7849,-0.588
"240334",0.0036,-0.1443
"240354",-0.0181,-0.0556
"240396",-0.1258,-0.0569
"24044",-0.0472,-0.01325
"240442",-0.0777,0.0026
"240444",-0.308,-0.2522
"24046",0.0886,-0.0982
"240476",-0.0154,0.09085
"24050",0.09095,0.02735
"240505",-0.0284,-0.2143
"24051",-0.1075,0.0308
"240514",0.1373,0.0809
"24052",0.0728,0.177433333333333
"24053",-0.0167,0.0801666666666667
"24055",0.0545,-0.1061
"24056",0.1058,0.02865
"24057",-0.0257,-0.1249
"24058",-0.2025,0.0567
"24059",-0.1905,0.0201666666666667
"240590",-0.1299,0.1635
"240595",0.016,7.447e-06
"24060",0.04285,0.1173
"24061",0.0354333333333333,0.0452
"240614",-0.0776,0.13855
"24063",0.087,-0.0162
"240633",-0.0541,-0.0294
"240638",0.0544,0.0152
"24064",-0.00875,-0.2139
"240641",0.132233333333333,0.0115
"24066",-0.178875,-0.0808
"240660",-0.0853,0.0508
"240665",-0.0248,-0.0263
"240672",-0.1546,-0.2038
"240675",-0.0509,0.1794
"24068",-0.1727,-0.0974
"24069",0.01185,0.07775
"240690",-0.2393,-0.2375
"24070",-0.0857,-0.0626
"24071",-0.0344,-0.0153333333333333
"240725",-0.1083,0.1377
"240726",0.01805,0.00515
"24074",0.0180333333333333,0.0547
"24075",-0.082,-0.1141
"240753",-0.0909,-0.095
"240754",-0.0642,-0.0951
"240756",0.0203,0.0224
"240776",-0.2018,-0.1408
"240817",-0.1243,-0.0792
"24082",-0.1662,-0.0787
"24083",-0.1255,-0.1195
"240832",-0.00325,0.00135
"24084",-0.0711,-0.0655
"240843",0.2503,-0.0847
"24086",-0.016775,0.011925
"240869",-0.1655,0.0341
"24087",-0.0606,-0.1921
"24088",-0.0614,-0.0391
"240880",0.0613666666666667,-0.028
"240888",0.01875,-0.0762
"240892",-0.0084,-0.08295
"240899",-0.0947,-0.0015
"240913",0.08195,0.02905
"240916",0.0076,0.0651
"24099",0.208,0.2626
"24100",-0.1767,-0.0553
"24102",-0.1407,-0.1173
"241035",-0.1834,-0.0829
"24105",-0.0856,-0.0739
"241051",0.0802,-0.0318
"241062",0.06135,0.05745
"241066",0.047,0.03035
"241070",-0.0611,0.1119
"241075",0.05935,0.02795
"24108",0.2696,0.0638
"24109",0.0834,0.1363
"24110",0.6291,-0.0622
"24111",-0.0056,0.0353
"241113",0.1627,0.1512
"241116",-0.2803,-0.1179
"241118",0.0144,0.0715
"24112",-0.0025,-0.0053
"241128",0.0047,0.0843
"24113",-0.0618,-0.0435
"24115",0.061,0.1956
"24116",-0.0989,-0.0748
"24117",0.1663,0.2727
"241201",-0.1421,0.1369
"241226",0.0082,-0.01415
"241230",0.0367,-0.1444
"241263",-0.1363,-0.087
"24127",0.0377666666666667,-0.0505666666666667
"241274",0.0648,-0.1571
"24128",0.0996333333333333,0.0947333333333333
"241289",-0.031,-0.0374
"241296",-0.0485,0.0286
"241303",-0.0513,-0.0873
"241308",-0.12155,-0.071
"24131",0.0987,0.0584666666666667
"241311",-0.14205,-0.04385
"24132",0.2543,0.2241
"241322",-0.0443,0.0074
"24135",0.0187,0.037425
"24136",0.0380666666666667,-0.0105666666666667
"241447",0.049,-0.0158
"241490",-0.0109,0.2564
"241494",0.07955,0.0639
"241514",0.01675,0.08055
"241520",0.085,0.03445
"241547",-0.1034,-0.1123
"241556",-0.0352,-0.0569
"241568",0.06135,-0.07635
"241576",0.1758,0.1001
"241589",0.0158,-0.0716
"241612",-0.0658,-0.0747
"241624",-0.2086,-0.219
"241627",-0.062,0.0243
"241633",-0.0825,0.01395
"241636",-0.2046,-0.1881
"241638",0.0512,-0.0385
"241656",0.01035,0.0402
"241688",-0.054,0.007
"241694",-0.0709,-0.1072
"241727",-0.0116,-0.125
"241732",0.12885,0.0649
"241770",0.0315,0.10895
"241794",-0.0587,-0.0543
"241846",-0.0704,-0.0287
"241850",0.0585,-0.0161
"241915",0.0093,0.0464
"241919",0.17295,0.2465
"241944",0.1158,0.0343
"241950",0.1016,0.035
"241989",-0.0014,-0.1511
"242022",0.0526,-0.1844
"242037",0.0012,-0.0268
"242083",0.1405,0.015
"242109",0.1213,-0.012
"242122",0.1212,0.048
"242125",-0.0321,0.1588
"242126",-0.07335,0.0524
"242202",0.1624,0.1326
"242248",0.0056,-0.0384
"242253",-0.0608,-0.1317
"242274",0.078,0.188566666666667
"242285",0.0757,-0.0304
"242291",0.0322,0.0527
"242297",-0.0861,-0.0635
"242341",-0.15695,-0.0621
"242362",-0.008,0.0121
"242377",-0.106,-0.023
"242384",-0.01645,0.02955
"242406",-0.0667,-0.0502
"242408",-0.0268,-0.02
"242409",0.0942,0.0673
"242418",-0.014,-0.0216
"242443",0.0367666666666667,0.168933333333333
"242466",0.0946,0.0637333333333333
"242484",-0.0826,0.1458
"242505",-0.1576,-0.0478
"242506",-0.0994,0.1712
"242509",0.0236,0.0410666666666667
"242521",-0.0299,-0.0369
"242523",0.0977,0.172
"242553",-0.1025,0.1619
"242557",-0.0569,0.0047
"242574",0.0375,0.056
"242584",0.073,0.1669
"242585",-0.0963,-0.1394
"242607",-0.0483,0.2778
"242608",-0.0824,-0.0178
"242620",-0.2074,-0.0585
"242642",-0.0107,-0.0217
"242646",0.0823,-0.0032
"242653",-0.0033,0.0636
"242662",-0.03705,-0.02855
"242667",0.0717,0.1311
"242669",0.1033,-0.0476
"242687",0.2031,0.152
"242691",-0.0555,-0.1555
"242700",-0.1395,-0.0402
"242702",0.329,-0.0053
"242705",0.0214,0.02925
"242707",0.1532,0.1592
"242721",-0.0735,-0.0059
"242726",0.1705,0.167
"242735",0.0208,-0.0526
"242736",-0.0261333333333333,-0.128
"242737",-0.1436,-0.1254
"242748",0.0404,-0.02445
"242773",-0.0729,-0.019
"242785",-0.07295,-0.0384
"242800",-0.2097,-0.0517
"242819",-0.0109,-0.0541
"242864",-0.0762,0.073
"242891",0.0948,0.0786
"242894",0.1207,0.0986
"242914",-0.07,-0.1252
"242915",0.0309,-0.1366
"242939",0.0335,0.1974
"242960",-0.0488,-0.0594
"243025",-0.0202,-0.0889
"243043",0.03285,0.14905
"243078",-0.0741,0.0046
"243083",-0.0272,0.0211
"243084",0.1258,0.1601
"243085",0.0568,0.0881
"243168",0.06965,0.02765
"243219",0.04935,-0.0598
"243262",-0.1563,0.1326
"243270",0.0413,0.0395
"243272",0.060375,0.04445
"243277",0.105,-0.0369
"243300",-0.0943,-0.082
"243308",0.0844,0.0809
"243312",0.0523,0.0206
"243328",0.0725,0.05335
"243339",-0.0566,0.045
"243362",-0.0657,0.0275
"243371",-0.0359,-0.0935
"243372",0.343,0.2915
"243374",0.2691,-0.012
"243382",0.07175,0.03235
"243385",0.2023,0.1129
"243499",-0.1582,-0.15985
"243529",-0.1709,-0.1454
"243535",0.0542,-0.0522
"243537",-0.1112,-0.0577
"243547",-0.0714,0.0203
"243548",0.0191,-0.0129
"243574",0.19805,0.10405
"243616",0.0112,-0.0214
"243621",0.0433,-0.0596
"243653",0.0051,0.1172
"243655",-0.1537,-0.0281
"243659",-3.615e-05,-0.0453
"243725",0.148766666666667,0.0889666666666667
"243743",0.0089,-0.14615
"243753",-0.1792,-0.1518
"243755",0.2489,-0.0142
"243771",0.159,-0.1298
"243780",-0.0314,-0.0093
"243813",-0.0229333333333333,0.0630333333333333
"243819",-0.0883,-0.0714
"243833",-0.032,0.0891
"243834",0.0193,0.0144
"243846",-0.1086,-0.0937
"243853",0.03905,-0.11105
"243867",0.0283,0.0416
"243874",-0.0418,-0.1125
"243880",-0.0358,-0.0232
"243897",-0.1803,-0.0739
"243905",0.02855,0.04865
"243906",-0.27315,-0.11365
"243910",0.0246,-0.1022
"243912",0.2658,0.5294
"243914",0.013,0.0917
"243923",0.1325,0.1299
"243931",0.2033,0.1197
"243937",0.2095,-0.0108
"243958",-0.2257,0.0552
"243961",-0.0012,-0.0299
"243963",-0.0019,-0.1227
"243967",-0.046,-0.2572
"243983",0.0659,0.1064
"243996",0.0902,-0.0876
"244049",-0.2187,0.0338
"244058",0.2486,0.0724
"244059",0.1508,0.16535
"244091",-0.0246,0.0444
"244141",-0.10405,-0.02515
"244152",0.1068,0.1677
"244178",0.026,-0.0055
"244179",-0.1666,-0.0846
"244183",0.1311,0.0482
"244198",-0.0389,-0.0944
"244202",-0.0267,-0.0445
"244209",0.1579,0.1361
"244216",-0.0597,-0.0759666666666667
"244219",0.05255,0.0011
"244233",-0.1452,-0.0174
"244234",-0.0188,-0.0138
"244238",0.0721,0.0963
"244281",0.104,0.0465
