"","GSE51365_MVH68_WT_vs_Control","GSE51365_MVH68_M_vs_Control"
"234384",-0.5878,-0.8056
"234388",-1.2443,-1.164
"234395",-1.9866,-2.781
"234396",0.0579,-0.5575
"234404",-0.3689,0.1943
"234407",-0.27965,-0.93925
"234413",0.2703,-0.5001
"234421",-0.4307,0.6876
"234463",-0.2123,0.5063
"234515",0.207333333333333,0.9987
"234542",-1.2198,-1.5643
"234549",-1.7322,-2.4205
"234564",0.4775,2.1887
"234577",-0.4862,0.4511
"234582",0.521733333333333,0.9813
"234593",-0.6936,0.1674
"234594",-0.0216,-2.0309
"234595",-1.2285,0.9015
"234624",0.4627,0.572
"234663",-0.54495,0.43705
"234664",0.6261,0.4976
"234669",-0.2585,0.4969
"234673",0.5287,0.4633
"234677",-0.884,0.5244
"234678",-1.77605,-1.06505
"234683",0.4019,-0.1441
"234686",1.6647,2.0756
"234695",1.06915,1.1803
"234699",-0.2971,-1.9151
"234700",-1.8256,-1.7077
"234723",0.308,-2.4508
"234724",-1.4828,-1.2926
"234725",-1.28015,-0.8631
"234728",-1.09555,-1.1051
"234729",-0.0463,-0.7049
"234730",0.508033333333333,0.0650666666666667
"234733",-0.1192,0.6559
"234734",-1.4066,-0.9357
"234736",-0.6587,0.0018
"234740",0.8367,-1.2346
"234776",-0.4704,0.0609
"234779",-0.7894,-1.2509
"234796",0.805,0.1778
"234797",0.373125,0.19205
"234814",0.1256,0.32105
"234825",0.572,1.1517
"234839",-2.9379,-3.2564
"234847",-0.4762,0.254
"234852",0.6586,-1.5089
"234854",-0.1461,-0.0752
"234857",0.3802,0.8035
"234865",0.3261,0.1733
"234875",-0.582733333333333,-0.6794
"234878",-0.18655,0.02075
"234889",0.2339,0.09385
"234912",-1.1035,-0.5753
"234915",-0.3537,0.7653
"234959",0.2621,-0.01715
"234964",-0.8276,2.2292
"234967",0.2604,0.0594
"234988",0.7514,0.49535
"235028",0.0101,-0.1977
"235036",-1.1572,-1.3729
"235040",-3.104,-0.55225
"235041",0.15995,-1.0491
"235043",-0.7869,-0.9116
"235044",-0.7007,0.2709
"235047",0.4547,-0.5441
"235048",1.9721,1.1528
"235050",0.707,0.1166
"235072",0.1371,0.5674
"235086",-1.1983,-0.6678
"235106",0.526,0.219633333333333
"235130",0.0062,1.8982
"235132",-0.465066666666667,-0.684766666666667
"235134",-0.5939,-0.5555
"235135",-0.4265,-0.1561
"235169",-1.7843,-0.4998
"235180",-1.0966,-0.689
"235184",-0.8479,-0.5042
"235281",1.05745,0.6301
"235283",-0.50075,0.34555
"235293",-0.1297,1.6515
"235300",-1.3879,-0.3284
"235302",-0.6763,-0.4901
"235315",0.1619,0.74765
"235320",1.07348,0.2242
"235323",-0.6556,-0.4934
"235330",0.1263,-2.0341
"235339",0.8776,0.2507
"235344",-1.0272,-4.9685
"235345",0.0301,0.1575
"235380",-3.0476,-0.8552
"235386",-1.48635,-0.78485
"235402",0.38185,-0.09085
"235406",-0.2023,0.7384
"235415",-1.9901,0.3677
"235416",1.6202,2.5265
"235431",-0.8754,-1.4451
"235439",-0.210066666666667,0.0879333333333334
"235441",-0.69706,-0.74512
"235442",-0.1603,0.1737
"235459",0.2323,0.8481
"235461",-0.336833333333333,-0.0277
"235469",0.5341,1.4209
"235472",0.503666666666667,0.8905
"235493",1.8612,0.8861
"235497",0.0352,0.8403
"235504",-0.1439,0.2421
"235505",1.03945,-0.39275
"235527",0.04865,-0.4455
"235533",-0.2573,0.7867
"235534",-1.3768,-0.87525
"235542",0.00749999999999999,-0.0103333333333333
"235559",1.0967,1.5924
"235567",0.40555,0.44985
"235574",0.576633333333333,0.71
"235582",-0.017,-0.13225
"235584",0.5456,-0.2601
"235587",-0.312966666666667,-0.184066666666667
"235599",-0.2565,0.3837
"235604",-0.3685,-0.6077
"235606",-0.7862,-0.6276
"235611",-0.81015,-1.0173
"235612",-1.5915,-0.0521
"235623",0.1877,-1.5157
"235626",-0.129,-0.5942
"235627",-1.1017,-0.4021
"235628",-0.4576,-0.1791
"235631",1.4589,-0.131
"235633",0.67345,0.91725
"235636",1.1972,0.2185
"235661",0.2869,-0.6946
"235674",-0.7047,0.688
"235682",0.5873,0.694766666666667
"235779",1.5039,0.7735
"235854",-0.2406,-0.4385
"235956",0.95505,0.87475
"235973",-1.6853,-1.4768
"236082",3.4535,2.293
"236149",-0.5636,0.4532
"236193",0.4503,0.72705
"236219",1.2245,1.0878
"236285",0.2374,0.6879
"236312",0.5715,-0.0013
"236511",1.4139,0.9516
"236537",2.23545,1.55545
"236573",4.0478,1.1034
"236576",-0.7733,-0.6828
"236604",0.360633333333333,0.157833333333333
"236690",-0.1917,-0.0857
"236727",1.99195,1.19305
"236733",0.0637,-0.1943
"236790",-0.5817,0.1367
"236792",1.07545,1.9405
"236794",-0.39705,-0.30185
"236848",-1.687,-1.361
"236899",0.1892,-0.4383
"236900",-1.2109,-0.7509
"236904",0.6289,1.8261
"236915",0.1473,0.3223
"236920",-0.1596,-0.335
"236930",-0.26695,0.44275
"237010",-1.8143,0.0351
"237052",-0.4066,0.5471
"237073",0.72015,-0.0938
"237082",-1.6748,-0.419
"237107",-2.3296,1.2155
"237175",1.026,0.50155
"237211",-0.0506,-0.09515
"237213",-1.6509,0.12
"237221",0.14755,-0.0127
"237222",1.0945,1.5109
"237256",1.0992,0.0971
"237310",1.1619,0.8366
"237313",-0.4001,0.5145
"237320",0.9751,1.4414
"237336",-0.6093,-0.93185
"237339",-0.29955,0.08405
"237353",0.7267,0.69275
"237387",-1.0111,-0.2062
"237397",0.9575,0.1404
"237400",-1.4102,-0.5981
"237403",-0.5036,-0.5241
"237411",0.0335,0.9123
"237412",0.5481,0.7797
"237422",-0.8288,0.07105
"237436",0.407733333333333,0.357133333333333
"237459",0.5264,0.8869
"237465",-0.3129,-0.34555
"237500",-0.81745,-0.7839
"237504",0.3628,1.6911
"237542",-0.6782,-0.2226
"237553",0.9158,0.6102
"237558",-3.2041,-3.4478
"237611",-0.2732,0.081
"237625",2.4086,2.7073
"237636",1.0148,-0.375
"237711",0.3763,0.1377
"237716",-0.6826,0.0164
"237730",-1.2405,-0.0808
"237749",-0.0256,0.8253
"237754",-0.2579,-0.525
"237758",-0.2127,-0.0696
"237759",0.6454,0.779166666666667
"237761",-0.3386,0.4401
"237775",0.7471,0.1392
"237781",-0.4425,0.0348
"237782",-0.9333,-2.319
"237806",1.426,1.9586
"237823",0.7442,0.4782
"237831",1.67165,1.1667
"237847",0.7633,-0.75535
"237858",-0.219,-0.1921
"237859",0.45395,0.6708
"237860",1.16145,-1.73865
"237868",1.0385,0.640466666666667
"237877",-0.7049,-0.7535
"237880",-0.1537,0.9057
"237886",-0.6303,0.5773
"237887",1.2354,2.1595
"23789",-0.8481,-1.4762
"237891",0.1732,0.4957
"237898",-0.3631,0.07815
"23790",0.155,0.6502
"237911",-1.5864,0.1133
"23792",0.1587,0.19855
"237926",1.5144,1.2019
"237928",-0.3197,-0.261
"23793",0.8459,-0.2365
"237930",0.6578,1.119
"237934",-1.0509,-2.0022
"23794",-0.568033333333333,-0.130633333333333
"237943",0.903433333333333,0.7499
"23795",0.1338,-0.241
"23796",-1.00045,-0.7908
"23797",0.455175,0.7703
"237979",-0.2624,0.1842
"237987",-0.2834,-0.1967
"237988",-3.66035,-0.18085
"23801",-1.0826,1.1592
"23802",-0.0463,1.4476
"238021",-0.4036,1.2103
"238023",-0.8619,0.4308
"238024",1.6219,-0.1993
"238037",0.98245,0.90425
"23805",0.90895,0.45435
"238055",0.67465,0.7657
"23806",0.643925,0.280575
"23807",-0.703775,-0.55645
"238076",0.5237,-0.0787
"23808",1.305,0.8267
"238123",0.5262,1.5638
"238130",-0.8557,-1.5767
"238161",0.143,0.0961
"238205",1.346,1.3385
"23821",-0.082975,-0.96135
"238247",-0.522466666666667,-0.527166666666667
"23825",-0.158766666666667,0.0591333333333333
"238252",0.8001,0.09425
"238257",1.5813,0.1583
"238266",0.6642,0.7832
"23827",-0.00505,0.4628
"238271",0.395,-0.8054
"238276",0.7767,0.2607
"23828",-0.1525,-0.1949
"23829",-0.6053,-1.2014
"23830",0.23035,-0.07735
"23831",1.0401,0.6657
"238317",-0.958466666666667,-0.243166666666667
"23832",-1.8395,-0.1041
"238323",0.1942,0.325
"238328",-1.1156,-1.0204
"23833",2.2418,-0.0128
"238330",-0.0203666666666667,0.454533333333333
"238331",-0.412,0.4799
"23834",-2.0752,-1.5077
"23836",-2.8039,-2.9929
"23837",0.3206,0.5688
"238377",-0.1431,-0.0482
"238384",0.2504,0.8264
"238386",-0.23565,-0.664
"238405",-0.3346,0.0799
"23844",-0.2489,0.3059
"238447",1.16276666666667,0.784066666666667
"23845",0.6766,0.1667
"238455",-0.4628,1.5224
"23849",0.72596,0.53578
"23850",-1.0054,0.7334
"238505",1.0839,0.37935
"23853",-0.6805,-0.8698
"23854",-1.4969,-1.1736
"23856",0.55292,-0.3624
"238564",-0.1316,2.0418
"23857",0.18475,0.00170000000000001
"23859",0.219066666666667,-0.407666666666667
"23863",0.8295,0.8142
"238663",1.1011,-0.812
"238673",-0.018,1.00125
"238690",0.428475,0.0340250000000001
"238692",2.1676,2.1119
"238693",-0.2595,-0.2933
"23871",-0.3927,-1.029175
"23872",-0.3881,-0.8087
"238725",1.469,0.3324
"23873",0.993,1.3615
"23874",-0.6655,-0.299375
"23876",-0.78295,-0.11845
"23877",-0.1407,-1.0086
"23879",0.2782,-0.6601
"238799",0.1018,0.0334
"23880",0.67235,0.35125
"23881",-0.1211,0.516133333333333
"23882",-1.7809,-0.2661
"238831",-2.322,-3.427
"23885",0.3727,0.03254
"23886",-1.1398,-1.1582
"23887",0.0466666666666667,-0.349933333333333
"238871",-0.2209,-0.9164
"23888",0.586833333333333,0.6039
"238896",2.339,0.2732
"23890",-0.3015,-0.4201
"23892",-0.1736,-0.211
"23893",-2.7614,-0.7737
"23894",-0.1448,1.1931
"23897",-0.677,-1.09575
"238988",3.0093,2.2958
"23900",0.7904,-0.6446
"239027",-1.4851,0.2875
"239037",-0.3317,-0.8737
"239038",-1.1712,-1.092
"23908",0.106466666666667,-0.581033333333333
"239083",1.8895,0.642
"239099",0.1938,-0.4227
"239114",-0.598,-0.7719
"23912",0.0367,-0.2096
"239126",0.4627,0.6255
"239133",-0.3555,0.3211
"239157",0.3641,0.30155
"23917",0.6796,-0.227
"239170",-0.1447,0.2326
"23918",0.02845,-0.3729
"239188",-0.5627,0.2459
"23919",-0.5032,-0.2906
"23920",-0.5329,-0.2006
"23921",0.09695,-1.48165
"239217",-0.5754,-0.0565
"23922",0.1725,-1.4381
"23923",0.9859,0.1016
"23924",0.0635,-0.0561
"23925",-1.8201,-0.0069
"239250",-0.7974,0.5201
"23927",0.4256,0.4502
"239273",2.3485,1.5491
"23928",0.0221,-0.818866666666667
"239283",-0.1665,0.2974
"239318",1.4975,1.1607
"239319",-0.1524,-0.4227
"239337",-0.3239,-0.09
"23934",-0.8467,-1.0625
"23936",-0.78885,-0.54055
"239364",0.1965,0.9127
"23937",0.0671,-1.6737
"23938",-0.8195,-0.649766666666667
"23939",0.3606,-0.4699
"239393",-1.1775,-0.4097
"239405",0.4797,0.0619
"239410",0.6254,0.9399
"23942",0.7347,0.683
"239420",-0.636433333333333,1.45786666666667
"23943",0.8808,1.3026
"239435",0.105,1.2383
"239436",2.0032,-1.0334
"239447",-0.8976,-0.4854
"23945",-0.0567,-0.906225
"23947",-0.198,0.68305
"23948",0.2882,-0.6095
"23950",0.133875,0.580725
"239510",0.0934666666666667,0.2843
"239528",0.6075,-0.9139
"239530",-0.3089,0.5943
"23954",-1.0769,-0.5009
"239546",-0.4947,-0.4817
"23955",0.47595,-0.08265
"239552",1.2593,0.0648
"239554",0.4524,-1.324
"239555",-1.33095,-0.77865
"239559",-0.4359,-0.644
"23956",-0.7068,-2.0199
"23957",-0.123,0.507
"239570",-0.3551,-2.0095
"23958",-1.9635,-0.6189
"23959",-0.297433333333333,-0.3358
"239606",0.2187,-0.3111
"23961",-1.2902,-0.3641
"239618",1.1988,1.7004
"23962",4.0395,0.0208
"23963",0.8772,1.4138
"23964",-0.83385,-1.4247
"239647",-0.2044,2.4712
"23965",0.28755,-0.62175
"239650",0.11,0.3823
"23966",1.04086666666667,-0.403
"239667",0.5101,0.2766
"23967",1.3525,1.3387
"23968",-1.2223,0.8442
"23969",0.4612,-0.16245
"239691",1.5158,-0.5787
"23970",-2.4133,-0.4078
"239706",-0.00169999999999996,0.00796666666666668
"23971",2.071,2.4509
"239719",-0.5009,-0.140033333333333
"23972",-1.27506666666667,-0.742433333333333
"239731",0.0026,0.1738
"239743",0.3881,-0.7425
"239759",-0.41955,-0.7398
"239796",-0.225,-0.027
"23980",0.14185,0.03715
"239827",-0.342266666666667,0.0563
"23983",0.2796,1.3149
"239833",0.7424,1.4449
"239839",-0.8478,-1.0363
"23984",-0.73128,-0.04284
"239849",0.3059,0.7387
"23985",0.3441,-1.7056
"239857",-0.249,0.385442857142857
"23986",-2.5628,-2.4902
"23989",-0.5211,-0.8396
"23991",0.78375,0.56695
"23992",-0.1556,0.1755
"23993",-0.1377,-0.5942
"23994",1.0269,0.5164
"23996",-0.0566,-0.18625
"23997",-0.53155,0.0264
"239985",0.351,-1.0249
"23999",-1.0722,-0.7971
"24000",-0.2561,-0.3798
"24001",-0.23395,-0.3074
"240023",-2.1784,-1.6707
"240025",-0.0571,-0.21265
"240028",-2.1267,-0.9287
"240034",-0.2466,0.4873
"24004",-0.0644,-0.0963
"240041",1.69325,2.26135
"240055",0.5638,-0.4772
"240057",1.5174,1.1178
"240058",0.2074,-1.1061
"240063",-0.6007,-0.6886
"240064",0.8625,-0.4971
"240066",-0.752,0.1853
"240067",-0.3878,-2.3448
"240068",-1.0175,-0.1015
"240069",-1.6384,-4.3704
"240084",-0.3655,-0.4463
"240087",-0.6441,-0.769
"24010",-0.42195,-0.0358750000000001
"240119",-0.3657,-0.3297
"24012",0.4698,-0.6462
"240120",0.3986,0.5932
"240121",-4.7641,-6.5109
"24013",-0.4453,0.5884
"24014",-0.87325,0.08235
"24015",0.81035,0.67755
"240168",1.06385,1.1146
"24017",-0.588666666666667,-0.1268
"240174",0.41875,1.29075
"24018",0.08095,0.4458
"240185",0.001,-0.1327
"240186",0.2614,0.0745
"240215",-1.596,-0.3192
"240216",-1.7742,-2.6599
"240239",-0.5079,-0.5772
"240255",-0.9771,-0.7003
"240261",-0.0177,1.5653
"240283",-2.496,0.0093
"24030",-0.6349,0.1822
"240332",-4.2251,-3.1651
"240334",0.014,-0.5587
"240354",-0.1505,-0.4638
"240396",-1.7043,-0.7711
"24044",-2.37965,-1.11115
"240442",-0.9968,0.0329
"240444",-2.9468,-2.4134
"24046",0.6809,-0.7547
"240476",-0.0765,0.47565
"24050",1.23165,0.412
"240505",-0.2818,-2.1233
"24051",-1.02913333333333,0.9353
"240514",1.9797,1.1665
"24052",0.862766666666667,1.91106666666667
"24053",-0.1593,0.477733333333333
"24055",0.3986,-0.7764
"24056",1.13535,0.2131
"24057",-0.3334,-1.6188
"24058",-1.4683,0.4114
"24059",-1.255,0.379566666666667
"240590",-0.9253,1.1647
"240595",0.1453,6.772e-05
"24060",0.35235,0.83975
"24061",-0.578366666666667,-0.396433333333333
"240614",-0.9016,0.6309
"24063",0.68,-0.1268
"240633",-0.3336,-0.1814
"240638",0.6119,0.1711
"24064",-0.07065,-1.74615
"240641",1.28713333333333,0.3885
"24066",-1.699975,-0.61825
"240660",-0.7815,0.465
"240665",-0.1708,-0.1812
"240672",-2.2167,-2.9213
"240675",-0.9526,3.3577
"24068",-1.5885,-0.8956
"24069",0.0909,0.67975
"240690",-1.33195,-1.3977
"24070",-1.0157,-0.7417
"24071",-0.545666666666667,-0.2327
"240725",-1.0723,1.3641
"240726",0.18995,0.06185
"24074",0.1255,0.322566666666667
"24075",-1.0039,-1.3959
"240753",-1.0857,-1.1345
"240754",-0.481,-0.7121
"240756",0.8332,0.9207
"240776",-1.3182,-0.9202
"240817",-1.4102,-0.898
"24082",-2.4767,-1.1721
"24083",-2.0261,-1.9297
"240832",-0.077325,0.00245000000000001
"24084",-0.4514,-0.4157
"240843",1.5379,-0.5204
"24086",-0.164975,-0.13485
"240869",-1.57905,0.39435
"24087",-0.4444,-1.4096
"24088",-0.64,-0.4075
"240880",0.9297,-0.204433333333333
"240888",0.0975,-0.98995
"240892",-0.000250000000000028,-0.83865
"240899",-0.835,-0.0132
"240913",0.6965,0.2483
"240916",0.1126,0.9654
"24099",1.2687,1.6015
"24100",-1.9189,-0.6001
"24102",-1.2186,-1.0158
"241035",-1.0893,-0.4923
"24105",-1.2582,-1.0874
"241051",0.8638,-0.3428
"241062",0.6473,0.58635
"241066",0.23055,0.14945
"241070",-0.6342,1.161
"241075",0.6107,0.3166
"24108",1.966,0.4655
"24109",0.6151,1.0061
"24110",2.1605,-0.2135
"24111",-0.0396,0.2521
"241113",1.6032,1.4895
"241116",-2.4739,-1.0404
"241118",0.1827,0.9079
"24112",-0.0423,-0.0875
"241128",0.0483,0.8685
"24113",-0.6039,-0.4258
"24115",0.7912,2.5387
"24116",-1.1917,-0.9019
"24117",1.404,2.3027
"241201",-1.3099,1.2621
"241226",0.31235,-0.04695
"241230",0.2034,-0.8008
"241263",-0.8813,-0.5626
"24127",0.187633333333333,-0.672966666666667
"241274",0.4718,-1.1433
"24128",0.513866666666667,0.232833333333333
"241289",-0.2496,-0.3009
"241296",-0.5512,0.3251
"241303",-0.4171,-0.7096
"241308",-1.45265,-0.9485
"24131",0.878433333333333,0.35
"241311",-1.4626,-0.36805
"24132",4.2143,3.7139
"241322",-0.3854,0.0647
"24135",0.082875,0.293225
"24136",0.0264,-0.1405
"241447",0.742,-0.2394
"241490",-0.0531,1.2521
"241494",0.3855,0.1923
"241514",0.0791,0.4778
"241520",1.4251,0.75255
"241547",-1.4818,-1.6101
"241556",-0.334366666666667,-0.391266666666667
"241568",0.5501,-0.711
"241576",3.5478,2.0187
"241589",0.1436,-0.6509
"241612",-0.72515,-0.3311
"241624",-1.8489,-1.9403
"241627",-0.6471,0.2537
"241633",-1.06565,0.17855
"241636",-2.1782,-2.0023
"241638",0.9711,-0.7305
"241656",0.07935,0.2362
"241688",-0.8195,0.1068
"241694",-0.8602,-1.3
"241727",-0.0826,-0.8881
"241732",1.78675,0.9424
"241770",0.22585,0.68985
"241794",-0.4657,-0.431
"241846",-1.3825,-0.5638
"241850",1.3574,-0.3731
"241915",0.0842,0.4191
"241919",0.46705,0.57665
"241944",1.8769,0.596
"241950",0.5193,0.1791
"241989",-0.0107,-1.1528
"242022",0.4128,-1.4475
"242037",0.0101,-0.2357
"242083",1.1214,0.1194
"242109",1.0539,-0.1046
"242122",1.1484,0.4548
"242125",-0.259,1.2809
"242126",-0.7728,0.5313
"242202",1.2766,1.05635
"242248",0.0393,-0.267
"242253",-0.5064,-1.0975
"242274",0.363033333333333,0.871466666666667
"242285",0.7159,-0.2879
"242291",0.421766666666667,0.7088
"242297",-0.9058,-0.64525
"242341",-1.3268,-0.5248
"242362",-0.123,0.1863
"242377",-0.7172,-0.1552
"242384",0.09795,0.3306
"242406",-0.579,-0.4359
"242408",-0.1636,-0.1225
"242409",1.1373,0.8131
"242418",-0.2513,-0.3862
"242443",0.349433333333333,1.437
"242466",0.948566666666667,0.781533333333333
"242484",-1.192,2.1025
"242505",-1.9068,-0.5781
"242506",-0.3639,0.6266
"242509",0.191666666666667,0.342833333333333
"242521",-0.4072,-0.5018
"242523",1.8614,3.2782
"242553",-1.2734,2.0104
"242557",-0.5512,0.0457
"242574",0.227,0.3393
"242584",0.5206,1.1894
"242585",-0.8198,-1.1871
"242607",-0.5353,3.0769
"242608",-0.7034,-0.1521
"242620",-1.1343,-0.3198
"242642",-0.0434,-0.088
"242646",1.0641,-0.0408
"242653",-0.0343,0.6701
"242662",-0.46425,-0.4633
"242667",0.592,1.0828
"242669",1.0864,-0.5012
"242687",1.3111,0.9813
"242691",-0.4274,-1.1973
"242700",-1.0519,-0.3031
"242702",2.5948,-0.0415
"242705",0.32955,0.49445
"242707",1.1856,1.2324
"242721",-0.7445,-0.06
"242726",1.2162,1.1914
"242735",0.1443,-0.3653
"242736",-0.180933333333333,-1.22223333333333
"242737",-1.9849,-1.7335
"242748",0.4801,-0.28175
"242773",-0.8062,-0.2097
"242785",-0.78555,-0.4095
"242800",-1.7967,-0.4433
"242819",-0.1507,-0.747
"242864",-0.4093,0.392
"242891",1.0231,0.8481
"242894",0.9667,0.7891
"242914",-0.5827,-1.0421
"242915",0.2386,-1.0556
"242939",0.2256,1.3311
"242960",-0.7265,-0.8845
"243025",-0.2134,-0.9379
"243043",0.27445,1.17775
"243078",-1.1537,0.0721
"243083",-0.2988,0.2325
"243084",1.4505,1.8466
"243085",0.2983,0.4631
"243168",0.6977,0.2447
"243219",0.99985,-0.45605
"243262",-1.3082,1.1099
"243270",0.3483,0.3329
"243272",0.44615,0.170075
"243277",0.9558,-0.3361
"243300",-0.5721,-0.4971
"243308",0.7102,0.6909
"243312",0.3122,0.1231
"243328",0.24675,0.42265
"243339",-0.2657,0.2112
"243362",-0.6631,0.2776
"243371",-0.2714,-0.7062
"243372",3.1516,2.679
"243374",1.2238,-0.0544
"243382",0.3891,0.0315
"243385",0.8602,0.4801
"243499",-1.6223,-1.6716
"243529",-1.4621,-1.2443
"243535",0.5088,-0.4902
"243537",-0.62505,-0.3243
"243547",-0.6562,0.1861
"243548",0.3673,-0.2468
"243574",1.3928,0.7316
"243616",-0.0131,-0.22935
"243621",0.551,-0.7595
"243653",-0.06505,0.7852
"243655",-1.311,-0.2401
"243659",-4e-04,-0.4611
"243725",1.02303333333333,0.478266666666667
"243743",-0.32935,-0.69015
"243753",-1.5557,-1.3179
"243755",1.1519,-0.0658
"243771",1.1093,-0.906
"243780",-0.98125,-0.38685
"243813",-0.455933333333333,0.374666666666667
"243819",-0.9627,-0.7789
"243833",-0.4054,0.67395
"243834",0.1178,0.0882
"243846",-1.248,-1.077
"243853",0.6157,-1.42955
"243867",0.4238,0.6222
"243874",-0.3602,-0.9684
"243880",-0.5265,-0.3418
"243897",-1.7997,-0.7374
"243905",0.3737,0.436
"243906",-2.025,-0.80945
"243910",0.1938,-0.8049
"243912",1.6046,3.1963
"243914",0.0689,0.485
"243923",2.64,2.5896
"243931",1.6278,0.9584
"243937",2.0258,-0.1049
"243958",-2.3156,0.5667
"243961",-0.0161,-0.4057
"243963",-0.0247,-1.5855
"243967",-0.4098,-2.2924
"243983",0.8842,1.4284
"243996",0.7271,-0.7057
"244049",-1.2393,0.1913
"244058",1.5021,0.4377
"244059",0.6965,0.7296
"244091",-0.2158,0.3892
"244141",-1.67525,-0.30995
"244152",0.7972,1.2517
"244178",0.5631,-0.119
"244179",-1.3894,-0.7054
"244183",1.1238,0.4136
"244198",-0.3861,-0.9374
"244202",-0.2588,-0.4319
"244209",1.4124,1.2171
"244216",-0.487966666666667,-0.6182
"244219",0.86525,0.03935
"244233",-0.9865,-0.1215
"244234",-0.2288,-0.168
"244238",0.5488,0.7332
"244281",1.5763,0.7042
"244310",0.7543,0.6289
"244329",-0.1523,0.05665
"244334",0.0179,-0.7406
"244349",1.19055,0.3931
"244373",0.145,-0.1016
"244416",0.3107,-0.3479
"244418",0.5691,0.1768
"244421",-0.0266,0.254
"244448",0.6253,0.4492
"244484",0.4224,0.2758
"244548",-1.1785,0.1149
"244562",-2.9901,-1.6029
"244579",1.1513,1.4073
"244608",0.2169,0.2869
"244631",0.0208,0.0883499999999999
"244650",-0.7351,0.03325
"244653",0.2795,-0.7127
"244654",-0.9506,-1.1723
"244666",0.0047,0.5245
"244668",-0.4376,-0.8113
"244672",-0.5848,2.0501
"244694",-0.9537,-1.1414
"244698",-0.4288,-0.8596
"244713",-2.1484,-0.1311
"244721",-1.67295,-0.9618
"244723",0.8324,0.5548
"244745",-0.38175,-0.12195
"244757",-1.55065,0.01815
"244810",1.0116,1.43676666666667
"244853",0.328,0.9477
"244864",-1.73015,-1.44135
"244867",1.9223,0.85
"244871",-1.16513333333333,-0.504066666666667
"244879",-1.728,-1.1157
"244886",-3.2973,-3.1653
"244891",0.843,0.142
"244895",1.0914,0.81716
"244958",-0.3738,-0.4623
"244962",-1.0123,0.2405
"245000",0.1403,1.64015
"245007",1.7679,1.9855
"245038",-0.0014,0.5229
"245049",2.2679,-0.5589
"245128",0.382,-0.2434
"245174",-1.0665,0.6255
"245263",-1.1195,-0.404433333333333
"245269",1.4515,0.5099
"245305",1.3303,1.4747
"245308",1.7594,0.4628
"245350",0.9705,1.4312
"245386",-0.3955,0.399275
"245404",0.80815,0.4026
"245423",0.2274,-0.0513
"245424",-0.2426,0.7824
"245440",-0.2506,-0.0484
"245446",0.00979999999999998,0.3466
"245450",0.1404,-0.37655
"245468",-0.7375,0.1025
"245469",0.4621,0.87915
"245474",0.904533333333333,0.612533333333333
"245522",2.1585,2.1431
"245527",-0.0756,-0.643
"245536",-0.3697,-0.0059
"245537",-0.9498,-1.1518
"245555",1.2802,0.852066666666667
"245572",1.4455,-1.0559
"245578",1.1987,1.47045
"245595",0.4399,1.6626
"245607",0.245,1.2799
"245610",-2.0016,-1.3261
"245622",-0.151633333333333,-0.2707
"245631",-0.117,0.5427
"245638",0.0284,-0.5019
"245643",0.5314,0.7063
"245666",0.3713,-1.0729
"245684",-0.40955,-0.3712
"245688",0.43545,0.00345000000000001
"245695",-0.1139,-1.0753
"245827",-1.9555,-1.3907
"245828",-0.3899,0.2667
"245839",-0.3128,0.3991
"245841",2.3646,0.7466
"245847",0.7225,-1.6518
"245857",0.2776,0.0624
"245860",-0.0646,-0.8593
"245865",-1.0334,-1.0045
"245866",-0.8458,0.1889
"245867",-0.89985,0.33605
"245877",-0.6936,-1.1156
"245880",-1.0388,0.2574
"245886",-0.49035,0.51845
"245944",0.417866666666667,0.4595
"245945",1.43915,0.43365
"246048",0.7826,1.0629
"246049",0.2157,1.9188
"246079",-1.6006,-0.9241
"246080",-0.0887,-0.012
"246081",-0.0288,0.1514
