"","GSE30577_Rabies_vs_Control"
"11852",2.1495
"11853",5.9567
"11854",2.24983333333333
"11856",-0.3297
"11857",3.7822
"11859",-0.0369
"11861",1.61073333333333
"11863",1.7668
"11865",-1.7593
"11867",4.3251
"11870",0.4089
"11871",0.7755
"11872",0.018
"11875",-3.1148
"11876",-0.5685
"11877",1.5431
"11878",2.08495
"11881",1.9588
"11883",-2.8279
"11886",1.0502
"11890",-0.6605
"11891",1.9264
"11899",-1.0543
"11905",-0.7514
"11906",-0.5658
"11907",-0.94845
"11908",1.63243333333333
"11909",-0.559366666666667
"11910",5.1043
"11911",1.918
"11920",2.35603333333333
"11921",2.1296
"11922",-0.146
"11923",-1.7592
"11924",-0.7909
"11925",0.6971
"11927",-0.0697
"11928",1.976
"11933",1.01713333333333
"11936",1.596
"11937",0.41735
"11944",0.31655
"11945",1.1868
"11946",-0.2197
"11947",-1.1134
"11964",-2.6701
"11966",-0.6345
"11973",-2.7053
"11974",3.7651
"11975",0.753
"11977",1.8532
"11979",0.2256
"11980",0.4717
"11982",1.8288
"11987",1.4728
"11988",0.9873
"11989",-2.5044
"11991",4.02895
"11993",0.7127
"11994",0.631066666666667
"11997",0.7644
"11998",1.4508
"12000",1.2526
"12005",-0.3455
"12007",-7.7107
"12010",4.95375
"12012",-0.1843
"12013",2.0001
"12014",-5.6077
"12017",0.3422
"12018",2.8064
"12021",-0.766
"12022",2.9337
"12023",-0.412666666666667
"12028",0.4927
"12029",0.1189
"12034",-0.5331
"12035",-0.3334
"12036",0.597166666666667
"12038",0.7584
"12041",-2.5897
"12042",3.526
"12043",0.15525
"12048",1.98663333333333
"12049",1.9898
"12051",4.3376
"12053",0.2296
"12054",-0.2824
"12055",-0.1466
"12057",0.0336
"12061",-0.7847
"12062",-1.316
"12064",-1.5225
"12068",-1.3915
"12075",0.3727
"121021",-1.48415
"121022",1.85435
"12111",1.9135
"12121",-2.3798
"12122",4.5828
"12123",0.2816
"12124",3.6238
"12125",1.7801
"12140",-2.1215
"12142",3.3417
"12143",0.4274
"12144",-0.9117
"12145",3.0746
"12153",-2.88145
"12154",1.8093
"12155",1.9638
"12156",0.4577
"12159",-1.7237
"12160",-1.1957
"12161",-2.2675
"12162",2.68165
"12163",-2.1015
"12164",0.2399
"12165",-0.3725
"12166",-1.5275
"12168",-2.98605
"12169",1.7452
"12173",0.2761
"12175",3.2476
"12176",-2.0132
"12181",0.6406
"12182",3.5723
"12189",-0.18585
"12190",1.67365
"12192",0.68175
"12193",2.2709
"12209",1.3181
"12211",0.5765
"12212",1.0164
"12217",0.1633
"12223",1.7876
"12226",1.8646
"12227",1.13036666666667
"12229",3.7019
"12231",2.6226
"12234",-1.5949
"12235",-1.01235
"12236",1.2648
"12237",0.0589
"12257",4.35865
"12258",4.9252
"12259",4.3729
"12260",3.8309
"12261",-0.5135
"12262",4.1373
"12263",4.98335
"12265",4.6069
"12266",4.40035
"12267",3.4662
"12269",-0.7362
"12270",0.2692
"12273",0.4056
"12274",-0.299
"12279",0.1403
"12282",0.4838
"12283",0.396133333333333
"12286",-1.6859
"12287",-4.3877
"12288",0.33025
"12289",-0.911075
"12290",3.02275
"12291",-2.3451
"12292",0.0529
"12295",-1.2098
"12296",-2.41975
"12297",-0.1357
"12299",-1.0532
"12300",-1.2523
"12301",1.4374
"12304",0.4471
"12305",-0.5113
"12306",3.94565
"12307",2.2082
"12309",1.2547
"12310",2.43205
"12311",-0.6196
"12313",-2.1062
"12315",-0.19185
"12316",0.365466666666667
"12317",0.3071
"12319",1.6855
"12321",-0.7342
"12322",1.4278
"12326",-0.24825
"12328",0.9781
"12330",0.0311
"12331",1.4412
"12332",5.1245
"12333",0.6292
"12334",-1.3576
"12335",-0.5604
"12336",-0.0743
"12337",2.2252
"12338",0.7228
"12340",0.6057
"12343",1.6442
"12344",2.1581
"12345",1.2843
"12346",1.8803
"12350",0.8439
"12351",1.8793
"12353",1.6186
"12354",-0.4287
"12355",-0.8226
"12361",1.292025
"12362",3.7525
"12363",6.614
"12364",3.9144
"12365",-0.8549
"12366",2.5155
"12367",-0.08795
"12368",1.7349
"12369",4.2977
"12370",3.5132
"12371",0.7944
"12372",0.5493
"12374",1.1017
"12380",2.641975
"12385",1.1783
"12386",-1.9835
"12387",-0.3547
"12388",1.0521
"12389",0.3272
"12390",-1.65875
"12391",3.3732
"12393",0.902525
"12394",0.91265
"12396",3.7615
"12399",0.4363
"12400",1.51065
"12401",1.6094
"12402",0.3423
"12404",1.61145
"12405",-2.78556666666667
"12406",0.116
"12416",-0.46
"12418",0.5867
"12421",-2.8186
"12424",0.0409
"12425",-2.2434
"12426",-0.795
"12427",-0.0545
"12428",2.6845
"12442",1.1048
"12443",1.3078
"12444",1.7149
"12445",4.0086
"12447",-3.213
"12448",-3.18905
"12450",-0.5338
"12453",0.49085
"12454",1.2642
"12455",0.6945
"12457",2.0568
"12458",1.2101
"12460",-0.80285
"12461",-1.1141
"12462",-0.8773
"12464",-2.3597
"12465",-1.4844
"12466",0.9455
"12467",-0.1724
"12469",-0.6756
"12475",4.3428
"12476",4.3045
"12477",3.4236
"12478",-0.3551
"12479",2.3581
"12481",3.5939
"12482",-0.1336
"12483",0.038
"12484",2.0132
"12487",2.765
"12488",0.7681
"12489",3.2383
"12490",2.8876
"12491",2.92845
"12492",2.21235
"12493",3.7404
"12494",0.84215
"12495",4.52575
"12497",-0.7119
"12500",1.5567
"12501",3.1351
"12502",2.6246
"12503",1.17226666666667
"12504",0.73085
"12505",3.3462
"12506",3.66575
"12507",3.6398
"12508",4.5877
"12509",-2.3157
"12511",2.75345
"12512",2.918
"12514",4.1378
"12515",3.8294
"12516",0.2888
"12517",3.5671
"12518",-1.4691
"12519",1.44225
"12520",0.8585
"12521",1.2045
"12522",-1.5397
"12524",3.5896
"12525",2.6641
"12526",3.2384
"12527",1.6562
"12530",-1.5572
"12531",-0.0485
"12532",-0.68855
"12534",1.70035
"12537",-1.3697
"12540",0.33426
"12544",-5.3326
"12545",0.42715
"12549",-1.02535
"12550",0.0621
"12555",2.9813
"12556",0.6352
"12557",-2.0369
"12558",-1.3297
"12560",0.6148
"12561",2.8506
"12562",3.57995
"12563",0.101666666666667
"12564",-0.5315
"12565",-0.6952
"12566",1.51025
"12567",2.1622
"12568",-1.7566
"12570",-0.8203
"12571",1.9496
"12572",0.4386
"12575",3.5885
"12576",-0.49475
"12577",0.8935
"12578",-0.5701
"12579",2.2135
"12580",1.54915
"12581",-0.3281
"12583",0.8482
"12589",-0.8403
"12590",-0.7878
"12591",2.7432
"12592",0.3806
"12593",0.2874
"12606",3.7069
"12607",-1.053625
"12608",4.93745
"12609",3.5209
"12611",1.4538
"12613",1.8817
"12615",1.7399
"12616",0.2067
"12622",-0.8878
"12623",-0.57065
"12626",-0.96605
"12627",-1.2567
"12628",3.3798
"12630",3.6333
"12631",1.35245
"12632",1.1772
"12633",3.0657
"12638",0.74545
"12640",1.9592
"12642",4.2777
"12643",-3.3165
"12647",0.34535
"12648",-0.239733333333333
"12649",-0.33475
"12653",-1.4939
"12654",5.0783
"12655",3.8186
"12659",-3.2044
"12660",1.3153
"12661",2.0791
"12662",-0.1888
"12663",-0.6622
"12667",-0.7664
"12669",1.1106
"12671",0.5035
"12672",1.678
"12675",0.99515
"12677",-1.3688
"12683",-0.6703
"12686",2.262
"12695",-2.9388
"12696",4.5407
"12700",4.1395
"12702",2.684
"12703",6.2293
"12721",1.63715
"12723",-0.1872
"12724",-0.30815
"12728",2.6127
"12729",0.9538
"12733",-0.312
"12737",1.00555
"12738",-0.4058
"12739",-3.4102
"12740",-1.2107
"12741",1.7841
"12747",1.44085
"12750",0.1979
"12751",1.4499
"12752",1.5089
"12753",-1.5765
"12759",1.5618
"12763",-0.84205
"12765",0.5126
"12766",4.3544
"12767",3.5516
"12768",4.1023
"12769",2.2534
"12770",0.8701
"12771",-0.21445
"12772",2.81455
"12773",-1.1538
"12774",3.7511
"12775",5.0207
"12776",1.1177
"12777",1.4104
"12778",2.193
"12780",0.6686
"12785",1.34475
"12788",-1.1268
"12789",-0.3741
"12790",-0.873
"12795",-0.15
"12796",1.8961
"12798",2.1024
"12799",-0.8924
"12801",0.0404
"12802",3.18755
"12805",0.5359
"12807",1.286
"12808",-1.0766
"12810",2.1469
"12812",-0.4587
"12813",1.2525
"12814",-0.701466666666667
"12815",0.38725
"12816",-1.7658
"12817",0.3916
"12818",0.4892
"12819",2.43
"12821",2.1705
"12822",-0.18525
"12823",-1.97683333333333
"12824",-0.8052
"12825",0.91055
"12826",3.26316666666667
"12827",2.52855
"12828",-0.93185
"12829",-0.6937
"12831",-0.2976
"12832",0.3721
"12833",0.6532
"12834",-0.1002
"12835",0.0937666666666667
"12836",1.1727
"12837",-0.36795
"12839",1.7293
"12841",-0.9525
"12842",-0.3009
"12843",0.9771
"12847",1.09785
"12848",-1.0489
"12854",-1.0512
"12862",1.1453
"12869",-1.6486
"12870",3.88
"12873",-1.8043
"12874",1.5205
"12890",-1.3878
"12894",1.165
"12896",0.4521
"12902",1.0824
"12903",-1.2197
"12904",-1.175
"12905",1.5562
"12908",1.2478
"12909",2.3087
"12912",2.6547
"12913",1.7522
"12914",0.1743
"12915",0.6702
"12916",4.06478333333333
"12919",-1.0359
"12925",2.8933
"12927",1.1068
"12928",1.1968
"12929",-0.32795
"12931",-1.54835
"12933",-2.5756
"12934",1.2221
"12944",1.6025
"12945",-2.3313
"12946",3.2868
"12950",-0.4685
"12951",1.3841
"12952",0.78505
"12953",1.1918
"12954",0.20755
"12955",0.70425
"12957",0.3424
"12958",1.008
"12959",3.8665
"12960",-0.8651
"12961",-2.5615
"12964",1.7484
"12966",-0.7039
"12967",0.1402
"12968",0.161
"12970",3.633
"12971",3.1551
"12977",5.1419
"12978",-0.253266666666667
"12981",1.0045
"12982",2.7603
"12983",2.8547
"12984",3.4943
"12985",2.2515
"12986",4.7908
"12988",1.4995
"12990",1.4695
"12991",-0.499
"12992",-0.0147
"12993",-0.23
"12994",-0.11225
"12995",-1.88975
"13000",1.3683
"13002",-1.47645
"13003",2.003375
"13004",-0.7464
"13007",-0.3653
"13008",0.3615
"13009",-0.7949
"13010",-0.4507
"13011",2.0686
"13012",0.9083
"13013",-2.4358
"13014",3.42865
"13019",-0.2231
"13025",4.5156
"13026",0.2645
"13030",2.7914
"13032",4.113
"13033",2.3825
"13034",0.3131
"13035",0.8403
"13036",4.799
"13038",2.2395
"13039",5.1554
"13040",5.0256
"13041",4.7245
"13043",1.2629
"13046",-0.9234
"13047",-0.78325
"13051",-0.5998
"13052",2.60126666666667
"13056",-0.9601
"13057",5.7993
"13058",2.9077
"13063",-1.65965
"13067",-0.7398
"13070",3.3325
"13072",-0.9368
"13074",0.2096
"13075",-0.3103
"13076",1.6077
"13077",0.08665
"13078",4.4797
"13079",0.0315
"13081",0.2583
"13082",1.1706
"13089",0.2005
"13090",1.5664
"13097",0.9733
"13101",-0.79005
"13106",2.5621
"13107",1.3564
"13108",1.6895
"13109",-0.10385
"13110",-0.087
"13113",2.5436
"13115",0.4379
"13119",4.1168
"13121",-0.7703
"13122",2.2829
"13123",3.3319
"13124",2.2302
"13131",0.26285
"13132",2.66515
"13136",1.0949
"13138",-2.1188
"13139",-0.4763
"13143",-0.4323
"13144",-0.947
"13162",1.1173
"13163",3.1263
"13164",-0.61625
"13166",-0.3485
"13168",2.1067
"13169",2.99375
"13171",-2.116
"13172",2.0608
"13175",0.3752
"13176",1.0035
"13177",0.1096
"13178",1.74583333333333
"13179",4.2854
"13190",-0.60665
"13193",0.931766666666667
"13195",-0.20665
"13196",-1.0467
"13197",4.1774
"13198",4.3601
"13199",-0.8865
"13200",1.0171
"13202",-0.7633
"13204",1.71805
"13205",0.7419
"13206",4.0465
"13207",-1.60155
"13209",-1.7521
"13211",-1.5763
"13214",-1.5051
"13215",1.2837
"13345",-0.8953
"13346",0.7461
"13349",2.48225
"13350",-0.8957
"13356",0.6243
"13358",-0.3259
"13361",3.25783333333333
"13363",3.9752
"13367",2.1916
"13368",-0.2492
"13370",-0.7147
"13371",-1.3959
"13380",1.08505
"13382",-0.09945
"13383",-2.2785
"13384",0.495
"13385",-2.8919
"13386",-2.0264
"13388",4.9891
"13390",-0.2481
"13392",-1.9574
"13393",0.5693
"13394",1.2773
"13395",0.0381
"13396",-1.9675
"13397",0.6332
"13400",-1.2262
"13401",1.7325
"13404",0.2685
"13405",0.4333
"13411",0.2259
"13417",0.1674
"13418",0.1798
"13419",-0.1826
"13421",-1.9478
"13424",0.1923
"13427",-0.09575
"13430",2.70486666666667
"13433",0.2236
"13434",3.1745
"13435",1.09745
"13436",-0.6336
"13437",0.87775
"13447",1.5565
"13448",4.1603
"13449",5.143
"13478",-0.9155
"13479",2.7289
"13481",-0.7102
"13482",1.30246666666667
"13483",0.7019
"13486",0.8253
"13487",-1.3252
"13488",-1.9135
"13489",1.2419
"13490",-1.8312
"13491",2.06475
"13492",1.82995
"13494",-0.0344
"13495",0.0156
"13496",-0.8409
"13497",1.0516
"13505",1.75575
"13506",2.13153333333333
"13507",1.526
"13510",-1.7804
"13511",-0.0193999999999999
"13512",1.328
"13516",0.32115
"13518",-0.77615
"13521",5.3401
"13522",0.40905
"13524",0.39405
"13525",0.5701
"13526",0.1962
"13527",-1.117
"13528",-1.1033
"13529",-0.2938
"13531",1.829
"13537",3.23775
"13543",0.1698
"13544",-0.5536
"13548",1.5048
"13549",-1.5182
"13555",-4.7517
"13557",-0.44995
"13560",-0.3515
"13589",-1.5287
"13591",0.8366
"13592",0.9798
"13593",0.0535
"13595",0.5012
"13599",1.7233
"13601",3.72255
"13605",1.27305
"13608",1.9847
"13609",-2.953
"13610",4.00955
"13611",3.7094
"13614",3.4941
"13615",0.3417
"13617",-0.888
"13619",0.3435
"13626",2.5538
"13629",-2.041775
"13631",0.7997
"13636",0.3023
"13639",0.8018
"13640",-1.7869
"13641",1.329
"13642",0.2188
"13643",-0.3483
"13645",2.1114
"13648",3.0301
"13649",3.73915
"13650",-0.1778
"13653",2.5832
"13654",3.5106
"13655",-1.5245
"13656",1.1598
"13660",4.0541
"13661",0.0645666666666667
"13663",-2.3923
"13664",2.86335
"13665",1.50446666666667
"13667",-0.2631
"13669",0.28595
"13680",0.20885
"13681",1.748025
"13682",-0.4463
"13684",-2.1977
"13685",3.78065
"13690",0.241266666666667
"13706",2.2039
"13709",2.75025
"13710",3.5117
"13713",3.6164
"13714",0.32595
"13716",0.0367
"13717",0.9762
"13722",-0.737466666666667
"13723",-0.5389
"13726",0.8216
"13728",-1.4284
"13730",4.4987
"13731",-1.9641
"13732",4.3028
"13733",2.9121
"13796",0.9588
"13797",-1.63645
"13798",-6.4964
"13799",3.0274
"13800",0.0697666666666666
"13801",-2.4847
"13803",-2.43575
"13804",0.2627
"13805",3.0556
"13808",1.2087
"13813",-2.6737
"13819",-2.7342
"13821",-0.5386
"13822",0.85556
"13824",-0.1109
"13828",0.7451
"13829",0.7498
"13830",2.6918
"13831",0.99515
"13836",2.589
"13837",0.31
"13838",-2.7539
"13839",-2.1394
"13840",-0.655
"13842",-1.3764
"13844",-2.0967
"13846",1.00095
"13850",4.1179
"13852",1.43905
"13854",-2.1067
"13856",1.1191
"13859",2.022
"13860",-1.9156
"13863",-5.7311
"13866",0.5824
"13867",0.196966666666667
"13869",-1.143775
"13870",1.0814
"13871",-1.6445
"13872",-1.7567
"13874",-0.0439
"13875",4.0447
"13876",1.2805
"13877",0.26845
"13897",2.7089
"13924",0.57
"13929",-6.1493
"13972",-1.624
"13982",2.35685
"13983",1.8597
"13984",-1.4
"13990",0.7825
"13996",2.0462
"13998",1.5163
"14007",-0.1488
"14008",-0.2153
"14011",3.28185
"14012",1.88145
"14013",0.965166666666667
"14017",0.7675
"14027",-0.4395
"14028",1.4072
"14029",0.2368
"14030",2.5852
"14038",1.93415
"14042",-3.2422
"14043",0.4336
"140474",1.195825
"140475",0.8074
"140476",0.714
"140477",0.13965
"14048",0.0521
"140481",-0.8285
"140482",0.9368
"140484",0.4748
"140486",-0.0427
"140488",0.886433333333333
"140489",0.5209
"14049",-0.3847
"140491",0.94945
"140493",-1.02
"140494",0.5261
"140497",5.4873
"140498",0.64415
"140499",4.2259
"14050",-0.78655
"14051",0.417166666666667
"140546",1.0789
"14055",-4.97
"140557",2.4154
"140559",1.6181
"140570",-0.5433
"140571",-0.038
"140577",-1.02065
"140579",-2.7914
"14058",2.1116
"140580",1.34163333333333
"14060",2.5817
"14061",-2.3868
"14062",0.2861
"140629",0.99105
"14063",-1.0041
"140630",-0.0278
"14064",0.2929
"14065",-0.3506
"14066",1.0287
"14067",-1.6134
"14068",3.2443
"14069",1.2564
"14071",0.9646
"140721",-0.2948
"140723",0.4612
"14073",-1.3762
"140741",-0.5534
"140742",-2.2475
"140765",-0.6639
"14077",-0.92405
"140780",1.8966
"140781",1.691
"14079",1.3734
"140792",-0.93525
"140795",5.0033
"14080",-1.4917
"140806",0.6009
"14081",1.79813333333333
"140810",0.3819
"14082",1.31935
"14083",-1.59555
"14084",0.5817
"140858",-0.57055
"14086",-2.0663
"14087",2.30835
"140887",-0.6166
"14089",-0.3535
"140904",-0.4715
"140917",1.1122
"140918",1.5614
"14102",4.8209
"14103",3.88605
"14105",-0.0415666666666665
"14106",-0.3745
"14107",-1.0958
"14109",0.5478
"14114",-1.92525
"14115",0.5099
"14118",1.8958
"14119",-1.6653
"14121",-0.7752
"14123",0.35625
"14125",-0.9912
"14126",-0.1811
"14127",4.2317
"14128",-2.3681
"14129",3.37465
"14130",4.57
"14131",3.7282
"14134",1.7988
"14137",-2.77165
"14148",1.40676666666667
"14151",-2.4959
"14154",-6.3226
"14155",4.8355
"14156",3.2309
"14158",-2.2227
"14159",3.98675
"14161",1.1125
"14163",-0.8609
"14164",0.0463
"14166",-1.7165
"14168",-0.95215
"14169",-0.355966666666667
"14170",-0.40105
"14171",0.7172
"14173",1.665
"14174",-2.4632
"14175",1.2925
"14177",2.214
"14179",2.8829
"14181",1.1637
"14182",0.384075
"14183",-1.7534
"14184",-2.1087
"14186",1.2463
"14187",3.8777
"14190",3.6374
"14191",3.8292
"14200",2.8304
"14201",-2.0184
"14202",2.2407
"14205",0.4054
"14208",-0.2794
"14211",-2.5777
"14218",-2.2028
"14219",3.1764
"14225",-0.9791
"14229",3.2713
"14230",0.7933
"14231",2.827
"14232",-1.7525
"14233",0.1364
"14234",0.4024
"14235",2.8852
"14236",0.30025
"14237",-0.3533
"14238",-0.8635
"14239",0.7893
"14240",-0.4225
"14241",-3.8148
"14246",0.95905
"14247",3.27585
"14248",0.7829
"14251",-1.1365
"14252",-0.5506
"14256",2.6118
"14257",1.4498
"14260",0.549766666666667
"14261",-0.5714
"14262",-1.3392
"14263",-1.6847
"14265",-0.6062
"14266",-0.2044
"14268",-0.6438
"142681",-2.6288
"142687",-1.1932
"142688",3.6036
"14269",-0.4103
"14270",0.0225000000000001
"14275",1.27615
"14276",-0.6172
"14281",1.7226
"14282",0.9946
"14283",4.4364
"14284",2.35655
"14287",2.7341
"14289",5.1643
"14290",2.6346
"14291",-3.2855
"14293",3.649
"14296",-2.4001
"14297",1.4942
"142980",4.13435
"14300",-0.1004
"14302",0.419025
"14308",-0.1465
"14309",0.6948
"14311",1.0577
"14312",2.2362
"14313",1.086
"14314",0.7056
"14317",-0.2264
"14319",-1.1883
"14343",-0.6658
"14344",1.2324
"14345",1.5239
"14346",0.20635
"14347",3.3373
"14348",0.1494
"14349",1.0615
"14356",0.76135
"14359",1.8883
"14360",-0.1827
"14365",-5.7849
"14366",2.4959
"14367",2.0314
"14369",1.3051
"14370",1.2889
"14373",1.6633
"14375",0.0471
"14376",1.4881
"14377",1.7832
"14378",-1.4006
"14381",2.0455
"14387",-5.3622
"14388",-5.29
"14389",3.2838
"14390",1.82935
"14391",0.985033333333333
"14394",1.40083333333333
"14399",0.8014
"14401",0.4321
"14402",0.1567
"14403",6.637
"14404",-1.29655
"14407",0.4136
"14408",2.1714
"14411",-4.1592
"14412",0.228
"14417",0.29
"14419",-0.0194
"14421",0.2585
"14422",1.147
"14423",0.302
"14425",1.6286
"14426",0.6031
"14427",-1.0331
"14428",0.6056
"14429",-0.5394
"14430",-1.4796
"14433",0.1912
"14447",1.0881
"14450",-0.2306
"14453",-2.1326
"14455",0.70405
"14457",0.6053
"14459",0.8383
"14460",0.2744
"14461",3.45295
"14462",0.2933
"14463",0.64805
"14464",-0.7771
"14465",0.416966666666667
"14466",3.0434
"14467",-0.3552
"14468",2.9143
"14469",2.2378
"14472",-0.467
"14473",-0.849
"14479",0.04785
"14489",0.6101
"14525",0.4487
"14526",-0.7488
"14527",-1.8521
"14528",2.2247
"14531",-1.7284
"14533",-0.603
"14534",-0.8651
"14536",-5.8642
"14537",0.9101
"14538",2.94805
"14539",0.524
"14544",2.4237
"14547",1.0128
"14555",1.91185
"14560",-1.9823
"14561",0.1496
"14562",1.6912
"14563",-0.1675
"14566",-2.2639
"14569",-0.1041
"14570",-0.2602
"14573",-2.2868
"14579",3.2141
"14580",2.93423333333333
"14581",3.5208
"14582",-0.1749
"14583",-1.1429
"14584",2.5049
"14585",0.80535
"14587",0.9806
"14590",1.4405
"14593",1.65606666666667
"14594",3.589
"14595",6.2576
"14598",-2.3822
"14599",1.2678
"14600",1.9347
"14601",0.1961
"14602",1.0219
"14603",1.0591
"14605",3.88003333333333
"14607",-0.4156
"14608",-1.2181
"14610",-0.2312
"14611",1.5702
"14612",3.1986
"14613",-0.2949
"14615",1.68465
"14616",-0.64
"14618",0.0787
"14619",-0.95855
"14620",-1.7519
"14621",2.8148
"14622",0.4471
"14623",-3.7254
"14625",0.5976
"14626",-0.7765
"14628",-0.2751
"14629",-1.7332
"14630",0.8406
"14633",-0.03765
"14634",-2.56195
"14635",2.6576
"14645",-0.8855
"14652",1.4612
"14657",0.8781
"14658",0.4187
"14659",2.7824
"14660",-0.0463499999999999
"14663",-0.2436
"14667",-2.2202
"14670",-0.44935
"14672",0.287
"14673",-3.0871
"14674",3.9764
"14675",1.4211
"14676",2.9733
"14677",-1.7053
"14678",1.7941
"14679",0.8324
"14681",0.4079
"14683",-0.37156
"14685",-2.6704
"14686",0.9138
"14688",2.85033333333333
"14693",-0.0435
"14694",0.17205
"14695",1.6417
"14696",1.0654
"14697",-3.6793
"14699",-0.2052
"14701",2.47665
"14702",0.58715
"14704",-3.0126
"14705",-3.1338
"14708",3.0058
"14710",3.889
"14711",-0.0284
"14714",-0.9032
"14715",0.6412
"14718",-1.9331
"14719",-1.8936
"14723",-0.3225
"14725",-0.157633333333333
"14726",1.2997
"14728",2.3929
"14729",-1.3227
"14732",2.0109
"14733",0.2223
"14734",-0.212
"14735",0.85455
"14739",2.36465
"14744",3.7512
"14747",-2.0644
"14748",0.3683
"14760",-0.2259
"14761",-1.088
"14762",2.8692
"14764",1.22005
"14767",-0.9905
"14768",0.0807
"14772",-0.25845
"14773",0.0498
"14775",3.1124
"14778",2.7482
"14780",1.3245
"14782",1.5244
"14783",0.4726
"14784",0.3375
"14786",-0.3684
"14791",-0.1981
"14792",0.5717
"14793",2.4618
"14794",-0.1423
"14800",0.1213
"14803",0.1257
"14804",0.19495
"14806",-0.289433333333333
"14807",0.36735
"14810",2.581
"14811",1.7699
"14812",0.3402
"14814",0.5061
"14815",-3.24116666666667
"14816",0.3577
"14824",1.73395
"14825",3.0642
