"","GSE53784_WNV_vs_Control","GSE53784_JEV_vs_Control"
"381944",-0.026,0.0456
"381970",0.2095,-0.0416
"381974",0.0295,-0.0683
"381979",-0.5852,-0.5291
"381983",-0.5373,-0.2941
"381990",1.03005,0.45445
"382007",0.0877,0.1593
"382010",-0.1929,0.1686
"382014",-0.88,-0.5698
"382018",-0.6633,-0.54015
"382019",-0.7014,-0.2036
"382030",0.3051,0.0706
"382034",0.2135,0.0997
"382035",0.1742,0.1298
"382038",-0.1253,0.2444
"382045",0.8036,0.3307
"382051",-0.2639,-0.1724
"382053",-0.0411,-0.0473
"382056",-0.7019,-0.4483
"382062",2.955,2.0794
"382064",0.0635,-0.0077
"382066",-0.5075,-0.2764
"382073",0.124,-0.0124
"382074",0.0422,0.0214
"382075",0.0357,0.0118
"382077",0.2665,0.0603
"382083",0.0215,-0.1264
"382088",0.2929,-0.1986
"382089",-0.5259,-0.387
"382090",-0.0562,-0.009
"382097",0.1062,-0.0192
"382105",0.1997,0.0574
"382106",0.0315,0.2796
"382109",0.1055,-0.045
"382113",0.1082,0.2181
"382117",-0.0644,0.0242
"382118",-0.1722,0.1191
"382137",-0.2119,0.0199
"382156",0.2124,0.1062
"382206",0.0391,0.1545
"382207",0.2209,0.0879
"382221",0.3604,0.5782
"382231",0.0828,0.0568
"382236",-0.3741,-0.10315
"382239",0.0539,-0.0192
"382245",-0.7073,-0.2881
"382252",0.3066,0.1585
"382253",-0.7801,-0.5558
"382282",-0.0723,-0.0188
"382384",7e-04,-0.3682
"382395",0.0192,-0.119
"382406",0.7457,0.2767
"382421",-0.0853,-0.3767
"382423",-0.3889,-0.1371
"382427",0.1352,0.106
"382522",0.075,-0.1114
"382543",-0.49815,-0.41305
"382562",-0.9955,-0.6706
"382571",-0.8513,-0.6532
"382620",-0.1619,-0.0976
"382639",0.093,0.0918
"382686",-0.0044,-0.3845
"382793",-0.8048,-0.3316
"382864",-0.2678,-0.2283
"382867",-0.278,-0.1309
"382913",-0.0253,0.0589
"382985",-0.4979,-0.2837
"383075",0.2059,0.0025
"383103",0.0148,0.1766
"383229",-0.5847,-0.7489
"383258",0.148,0.2001
"383295",0.5237,0.225
"383348",-1.14115,-0.47655
"383435",1.3221,0.4057
"383436",-0.0379,-0.3145
"383491",0.0131,-0.1816
"383548",0.1849,0.2603
"383563",-0.2172,-0.1185
"383619",0.848,0.2886
"383678",0.4521,0.2164
"383709",0.1021,-0.282
"383766",-0.1146,0.1082
"383773",-0.3941,-0.6619
"383936",-0.2461,0.0346
"384001",-0.1278,-0.0174
"384009",1.9848,2.4245
"384059",0.0849,0.0509
"384061",-0.951,-0.615
"384071",0.1738,0.2295
"384077",-0.112,-0.0827
"384185",0.7511,0.1079
"384198",0.0983,-0.2483
"384214",-0.7973,-0.4055
"384220",0.1301,0.1416
"384221",0.0642,-0.01285
"384244",0.0623,0.0755
"384281",-0.4462,-0.2424
"384309",1.3661,1.8093
"384452",0.2167,0.0793
"384557",-0.0244,0.1788
"384569",-0.3453,-0.5205
"384605",0.1063,0.109
"384619",0.0596,-0.1484
"384639",0.1023,0.3268
"384701",-0.2811,-0.3075
"384703",0.1998,-0.0135
"384724",0.2029,-0.0645
"384732",-0.0206,-0.1048
"384752",-0.0201,0.0346
"384763",-0.2355,-0.4309
"384775",0.0847,-0.1036
"384783",1.0746,0.2672
"384806",-0.0661,0.0123
"384813",0.1919,0.2567
"384997",-0.021,0.0315
"385120",-0.6538,0.4362
"385138",0.0653,0.149
"385263",0.0792,0.2239
"385317",0.0049,0.0871
"385338",0.2502,-0.0058
"385343",-0.0181,0.0737
"385354",-0.0046,-0.3182
"385377",-0.0286,0.4205
"385380",0.0821,-0.0674
"385493",0.001,0.122
"385643",0.114,0.4627
"385658",-0.6453,-0.423
"385668",0.1036,0.1599
"385674",-0.5684,-0.1873
"386454",1.423,0.3069
"386463",0.2373,0.0037
"386611",-0.3385,0.0815
"386612",0.9626,0.317
"386649",0.54825,0.18645
"386655",0.1736,0.1188
"386750",-1.7309,-0.9129
"386753",0.1049,-0.0971
"387134",-0.063,-0.188
"387136",0.0087,0.0772
"387144",0.0384,0.0052
"387145",0.295,0.0929
"387147",-1.4281,-1.008
"387149",0.2325,-0.0689
"387150",1.0359,-0.0203
"387152",-0.0167,-0.1931
"387153",0.1205,0.0669
"387154",0.847,0.2566
"387156",0.208,0.048
"387157",-0.0206,-0.099
"387158",0.0018,-0.035
"387159",0.183,-0.0259
"387160",0.1428,0.5489
"387161",0.0711,-0.3524
"387162",0.0644,0.0674
"387163",0.1415,0.1808
"387164",-0.0058,0.2058
"387166",-0.0152,0.124
"387167",0.1481,0.0753
"387168",-0.1251,-0.1854
"387169",-0.6222,-0.2698
"387170",0.0196,-0.2079
"387171",-0.2489,-0.2601
"387172",-1.0455,-0.3547
"387174",-0.0039,-0.2323
"387175",-0.0604,0.1161
"387177",-0.1198,0.1315
"387178",0.1701,0.0155
"387179",-0.0845,-0.1803
"387180",0.1145,-0.2754
"387181",-0.4416,-0.3837
"387182",0.097,-0.1397
"387183",0.1194,-0.0828
"387185",-0.0922,0.0512
"387186",-0.0644,-0.1649
"387187",-0.0452,-0.1391
"387188",0.0912,0.1672
"387189",0.0065,-0.2162
"387190",0.0116,-0.0709
"387191",0.1168,0.2311
"387194",0.2268,0.0115
"387195",-0.0366,-0.1474
"387197",0.0296,0.0405
"387199",0.0794,0.1882
"387200",-0.2876,-0.263
"387201",0.1169,-0.125
"387202",-0.0436,0.0665
"387204",-0.0729,-0.0573
"387206",0.0154,-0.1454
"387207",-0.0923,-0.1678
"387208",0.7435,-0.061
"387212",0.0358,-0.1509
"387213",0.0511,0.058
"387216",-0.127,-0.0578
"387218",0.0284,-0.2739
"387219",0.0305,0.1392
"387220",-0.1524,0.0095
"387222",0.0497,0.4121
"387223",0.1613,0.1656
"387225",-0.0428,-0.1369
"387226",-0.1603,-0.0839
"387227",0.0105,-0.2072
"387228",-0.2063,-0.2695
"387229",-0.1756,0.0361
"387230",-0.0546,-0.2207
"387231",0.1461,0.1794
"387235",0.0719,-0.0705
"387236",0.1302,0.0743
"387237",0.1305,-0.2247
"387239",0.0886,-0.0248
"387242",-0.0379,0.1924
"387243",-0.0061,-0.189
"387244",-0.0205,0.243
"387246",-0.1105,-0.0082
"387247",0.1206,-0.1973
"387248",-0.0744,-0.1986
"387249",0.1927,-0.2589
"387251",0.078,-0.0883
"387252",-0.2956,-0.5299
"387285",-0.4648,-0.0308
"387314",-0.9571,-0.6512
"387334",0.2345,0.1076
"387339",0.0709,0.0659
"387340",0.017,0.1991
"387341",0.1238,0.0686
"387342",-0.0419,0.0013
"387343",0.0594,-0.0048
"387344",0.0932,0.0275
"387345",0.0689,-0.0105
"387346",-0.0388,0.1657
"387347",-0.0499,-0.4175
"387348",-0.1843,0.0741
"387349",0.0535,-0.0335
"387351",-0.052,-0.058
"387352",0.0641,-0.0198
"387353",0.9625,0.1759
"387354",0.0182,-0.1253
"387355",0.0556,-0.0261
"387356",-0.0097,0.0294
"387510",0.1777,0.0548
"387511",0.2534,0.1177
"387512",1.8538,0.5632
"387513",-0.0316,-0.042
"387514",1.4383,0.3596
"387515",0.1065,0.0213
"387524",0.1223,-0.0058
"387564",0.0042,0.1395
"387565",0.2505,0.0247
"387586",-0.019,0.0515
"387609",0.2364,0.1495
"387616",0.1868,0.2265
"394252",0.0688,0.0374
"396184",-0.685,-0.6742
"399510",0.2349,-0.2148
"399548",-1.7421,-0.9544
"399549",-0.0193,0.3309
"399558",-0.3456,-0.409
"399566",-0.4725,-0.1192
"399599",-0.0775,-0.2903
"399603",0.0875,0.11355
"399673",-0.0521,0.0226
"399674",0.1879,-0.0888
"402773",0.2184,-0.114
"403088",0.2748,-0.0123
"403171",0.2036,-0.133
"403172",-0.1649,-0.2832
"403174",0.0989,0.1951
"403175",-0.0753,0.0312
"403178",0.256,0.2532
"403180",-0.0607,-0.1929
"403183",-0.0185,-0.0419
"403200",-0.0038,0.0827
"403201",0.0939,-5e-04
"403202",0.3116,0.2162
"403205",0.2523,-0.1816
"403395",0.0307,-0.2144
"404194",0.1714,0.1947
"404195",0.0707,-0.287
"404222",-0.0211,-0.0091
"404238",0.0992,0.0046
"404239",0.0568,0.0106
"404240",-0.0352,-0.2294
"404242",0.1267,0.1496
"404308",-0.0726,-0.0608
"404315",0.0014,-0.0691
"404317",0.1371,-0.0052
"404319",-0.0476,-0.0113
"404322",0.1383,0.087
"404327",0.237,0.3243
"404330",0.1365,0.0083
"404335",-0.1423,-0.0203
"404346",0.0978,0.1062
"404545",0.2361,-0.0297
"404549",0.4712,1.4884
"404634",-0.384,0.2624
"404710",0.2863,0.2086
"406217",-0.46805,-0.08715
"406218",-0.7929,-0.5419
"406220",-0.6053,-0.3768
"406221",-0.0544,-0.0062
"406222",0.0505,0.3348
"407243",0.3215,0.3848
"407785",-0.3133,-0.2267
"407786",-0.1593,0.0194
"407788",0.04,0.1175
"407789",0.1704,-0.0809
"407790",0.0589,-0.2996
"407795",0.0507,0.1442
"407800",0.8692,0.3682
"407812",0.8833,0.749
"407814",-0.0491,0.0512
"407819",-0.233,-0.2162
"407821",-0.0932,-0.1099
"407823",-0.2152,-0.1378
"407831",-0.2562,-0.6944
"408022",0.0367,0.1564
"408028",0.0944,0.1109
"408058",-0.1321,0.0239
"408062",-0.7908,-0.1514
"408065",-0.0696,-0.1835
"408066",-0.0519,-0.1859
"408067",-0.1445,0.2097
"408190",-0.0921,-0.0259
"408193",0.0824,-0.0821
"408196",0.0807,0.273
"408198",0.1719,0.0565
"414067",0.1096,0.09
"414069",-0.2989,0.0507
"414072",-0.0949,0.0047
"414077",0.1479,0.0481
"414084",0.1161,0.215
"414085",-0.6309,-0.3832
"414089",-0.2298,-0.1414
"414091",0.0883,0.2278
"414094",0.0317,0.0545
"414105",-0.0487,0.1076
"414115",-5e-04,0.0243
"414123",-0.385,-0.2795
"414125",-0.2036,-0.3257
"414758",-0.8403,-0.5433
"414872",-0.5276,-0.303
"415115",-0.2448,-0.1117
"431706",-0.403,-0.256
"432436",0.1689,0.067
"432442",-0.5772,-0.2488
"432450",-0.9584,-0.7987
"432467",0.1378,0.4939
"432478",0.2259,0.2997
"432479",0.0735,-0.1756
"432480",0.0733,-0.0852
"432486",0.0819,-0.1694
"432508",-0.3276,-0.3722
"432516",0.0436,-0.1069
"432530",-1.6101,-0.8509
"432552",-0.0117,-0.3514
"432555",2.8536,2.9112
"432561",0.0579,-0.0715
"432572",-0.2997,-0.2128
"432582",-0.0772,-0.125
"432589",0.1243,0.0869
"432602",0.1393,0.0828
"432611",0.2139,0.1256
"432613",0.228,0.1443
"432615",0.0499,-0.1171
"432628",0.3628,0.0981
"432649",0.2233,0.4073
"432677",0.565,0.0825
"432720",0.0691,-0.0531
"432723",0.2131,0.0338
"432731",0.1002,0.0495
"432743",-0.0091,-0.0934
"432763",0.3159,0.031
"432770",-0.0109,0.0887
"432779",0.02,0.0183
"432838",0.0053,0.1161
"432839",-0.0534,-0.0095
"432867",0.1657,-0.0049
"432870",-0.2386,-0.1257
"432879",0.2138,-0.0404
"432939",-0.0601,-0.1366
"432940",0.1224,0.1889
"432945",-0.1457,0.1983
"432964",-0.0273,-0.0913
"432982",-0.0865,0.0439
"432987",0.2884,0.0625
"432988",0.2102,-0.0351
"433004",-0.2211,-0.0185
"433070",0.1946,0.0955
"433091",-0.0797,0.1043
"433100",0.3427,0.0177
"433171",0.1111,0.2583
"433178",0.0436,0.235
"433180",0.0127,-0.1655
"433181",0.0279,-0.0403
"433202",0.2497,-0.0382
"433208",-0.1833,0.1154
"433215",-0.0502,-0.2141
"433247",0.0747,0.3893
"433256",0.053,0.3665
"433292",0.3329,-0.0493
"433294",0.1367,0.0197
"433315",-0.1225,-0.1979
"433323",-0.9647,-0.4977
"433332",0.0492,-0.16
"433365",0.1757,0.0619
"433367",0.3761,0.2118
"433375",-0.3725,-0.228
"433384",0.2582,-0.0079
"433386",0.0888,0.0347
"433406",-0.0495,0.1544
"433408",-0.947,-0.501
"433416",0.0555,-0.0222
"433424",0.4791,0.7227
"433456",0.1222,0.0269
"433481",0.0953,-0.4836
"433485",-0.7837,-0.2492
"433490",-0.0888,-0.0023
"433502",0.1197,-0.1787
"433520",-0.8695,-0.3225
"433586",-0.2212,-0.1221
"433619",0.0617,-0.2597
"433632",0.5168,0.2037
"433634",0.0431,0.1836
"433638",1.0164,0.7808
"433646",0.0918,-0.1258
"433667",0.2143,-0.1049
"433693",0.2076,0.2432
"433700",-0.0605,0.1727
"433702",0.4391,0.1903
"433719",0.1106,-0.2102
"433746",0.1769,0.1137
"433751",0.2297,-0.1596
"433752",0.0907,0.3799
"433759",0.3349,0.3151
"433766",0.1574,0.0934
"433771",-0.1232,-0.0159
"433804",0.0439,-0.0095
"433809",-0.148,-0.0755
"433813",-0.0337,-0.0781
"433864",0.4455,0.3087
"433868",-0.025,-0.2365
"433873",-0.1102,0.0854
"433882",0.0455,-0.5886
"433899",0.1229,0.1594
"433904",0.1951,-0.0497
"433926",-0.7785,-0.8508
"433931",-0.2963,0.0541
"433938",-0.0764,-0.1982
"433940",0.0329,-0.0432
"433956",0.4619,0.11
"434008",-0.6141,-0.397
"434019",0.0846,0.2308
"434064",-0.2448,-0.3642
"434065",-0.05495,-0.12965
"434089",-0.3907,-0.5049
"434128",-1.0119,-0.6232
"434130",0.2564,-0.1619
"434147",0.193,0.1079
"434156",-0.2659,-0.1624
"434171",0.035,0.2367
"434172",-0.1929,0.3269
"434179",-1.2012,0.2658
"434197",0.1676,0.2776
"434198",-0.2221,-0.2908
"434203",0.2058,-0.1548
"434204",0.6997,0.5914
"434215",0.6583,0.439
"434223",1.882,0.7424
"434225",0.0116,0.1989
"434232",0.3871,0.2756
"434234",0.2704,0.1917
"434246",0.6939,0.6767
"434280",-0.1115,-0.4256
"434285",-0.0341,0.0082
"434310",-0.006,0.1819
"434325",-0.0274,-0.1005
"434341",2.2853,2.75195789473684
"434377",-0.1994,-0.5039
"434396",0.1158,0.0123
"434402",0.0594,-0.2545
"434436",0.0415,0.0212
"434437",-0.5977,-0.398
"434438",0.1988,0.1234
"434439",0.0492,-0.4144
"434440",9e-04,0.0987
"434459",0.7715,0.5208
"434484",0.63555,1.2724
"434510",-0.0266,-0.0955
"434540",0.1396,-0.2279
"434609",-0.0328,0.239
"434756",-0.1484,0.1259
"434768",0.0471,-0.1008
"434769",0.1136,0.1394
"434778",-0.1797,-0.0756
"434784",-0.3879,-0.2341
"434800",0.0785,-0.0306
"434865",0.2208,0.0595
"434903",0.09865,-0.1383
"435273",0.0856,0.086
"435285",-0.0367,-0.0357
"435350",0.0775,0.1832
"435366",-0.8069,-0.1497
"435376",-1.3214,-0.4977
"435391",0.0311,-0.2342
"435518",-0.3027,-0.1551
"435528",0.1699,0.0086
"435529",0.2414,0.1162
"435626",0.2037,0.0461
"435653",0.136,0.0014
"435684",-0.2064,-0.103
"435755",0.3311,-0.196
"435766",0.1025,-0.0242
"435772",0.0618,-0.0041
"435811",0.0799,0.1036
"435815",0.043,-0.1277
"435818",-0.0019,-0.0307
"435845",0.0297,0.2151
"435864",0.2519,-0.2237
"435916",0.05885,0.0309
"435965",-0.5673,-0.2294
"436002",0.0978,-0.2336
"436003",-0.1148,-0.2321
"436008",0.0546,0.0696
"436022",0.2667,0.3374
"436062",0.2396,-0.1437
"436090",-0.1071,-0.0842
"436230",-0.0365,-0.0129
"436240",0.1433,-0.0256
"436440",2.11795,1.9648
"436522",0.13625,0.22775
"436523",-0.0199,0.3479
"436583",0.4583,-0.2613
"442795",0.1778,-0.0415
"442796",-0.1102,-0.1153
"442798",0.092,-0.1882
"442799",-0.2453,-0.1832
"442801",-0.1348,-0.0558
"442802",-0.0502,0.032
"442803",-0.1884,-0.0963
"442804",0.163,-0.0647
"442825",0.0817,-0.2923
"442827",0.1498,-0.2226
"442829",-0.0553,-0.1665
"442835",-0.0315,-0.0185
"442837",-0.0064,-0.2036
"442845",0.3293,-0.0239
"445007",-0.2688,-0.0899
"446099",0.1748,-0.0017
"446101",0.1015,0.1832
"446210",0.0647,0.1374
"446211",-0.0933,0.0894
"448850",-0.0398,0.1396
"448987",0.1939,-0.0895
"449521",0.314,0.2917
"449630",0.343,0.04
"449631",0.1996,-0.2651
"450219",-0.0429,-0.244
"474145",0.0805,0.0864
"474156",0.1715,0.1354
"493809",0.1558,0.3448
"494124",0.1002,0.2416
"494497",0.0513,-0.0935
"494504",-0.2826,-0.6152
"497071",0.2653,0.2115
"497097",-0.5129,-0.1077
"497106",-0.0502,0.1449
"497113",0.0757,0.0784
"497652",0.1891,0.1071
"503550",0.1145,0.3896
"503558",0.1994,0.0018
"503610",0.1976,0.1217
"503692",0.1122,0.0083
"504186",-0.0441,0.2171
"50490",0.3322,0.1925
"50492",-0.2106,-0.0648
"50493",0.1811,0.3738
"50496",-0.1765,-0.1055
"50497",0.4428,0.1413
"50498",0.6408,0.3273
"50500",-0.69195,-0.34595
"50501",0.1083,0.0059
"50505",-0.4062,-0.195
"50518",-0.0729,-0.051
"50523",0.1039,0.0539
"50524",-0.2985,-0.1812
"50525",-0.0449,-0.1453
"50527",0.0446,-0.1116
"50528",-0.004,0.1495
"50529",0.2687,0.1624
"50530",0.2956,0.0307
"50540",0.0565,0.2008
"50701",0.1652,0.1241
"50702",0.2029,-0.0612
"50706",0.8864,0.4201
"50708",1.4882,1.3813
"50720",-0.484,-0.5554
"50721",0.1908,0.4345
"50722",-0.8294,-0.5394
"50723",0.9888,1.0032
"50724",-0.65,-0.6494
"50753",0.1851,0.2628
"50754",-0.3739,-0.306
"50755",-0.6075,-0.1575
"50758",-0.3329,-0.0953
"50759",-0.4145,-0.3679
"50760",0.1439,-0.0834
"50762",1.0447,0.4437
"50764",0.3348,-0.0701
"50765",0.041,0.0189
"50766",0.0464,-0.0468
"50767",-0.6393,-0.3587
"50768",-0.4437,-0.30295
"50769",-0.8171,-0.5582
"50770",0.3552,0.3565
"50771",0.4227,0.126
"50772",0.308,0.1201
"50773",-0.393,-0.2947
"50775",-0.0748,-0.0081
"50776",0.0168,0.1919
"50778",3.0675,1.4107
"50779",-0.3194,-0.5789
"50780",0.09925,-0.08955
"50781",-0.8061,-0.2645
"50782",-0.6297,-0.4197
"50783",0.4135,0.2898
"50784",-0.0442,-0.307
"50785",0.4797,0.1328
"50786",-1.1438,-0.7272
"50787",-0.8757,-0.5307
"50788",0.0913,-0.232
"50789",-0.1459,-0.1663
"50790",0.2308,-0.1909
"50791",-0.6695,-0.2665
"50793",-0.2726,-0.094
"50794",0.3009,0.1287
"50795",0.1472,-0.1365
"50796",-0.1358,-0.2477
"50797",0.4605,0.2698
"50798",-0.1535,0.0566
"50799",0.3296,0.5492
"50817",0.053,0.1253
"50849",0.2606,0.1932
"50850",-0.4211,-0.2789
"50868",-0.0599,0.1706
"50873",-0.372,-0.049
"50874",0.287,0.0716
"50875",0.6485,0.7952
"50876",-0.5292,-0.3108
"50877",0.372,0.0904
"50878",0.5498,0.1919
"50880",0.4025,0.3095
"50883",0.0893,-0.1129
"50884",-0.3427,-0.2881
"50887",-0.3394,-0.3394
"50905",-0.241,-0.2697
"50907",0.3391,0.4144
"50908",1.6709,2.6721
"50909",0.9642,1.4401
"50911",0.2862,0.3512
"50912",0.7195,0.2661
"50913",-0.5349,-0.594
"50914",-1.0272,-1.0395
"50915",-0.7026,-0.5536
"50916",-0.0843,-0.1292
"50917",0.5447,0.6228
"50918",-0.8323,-0.2479
"50926",0.2142,0.0214
"50927",0.0254,-0.0706
"50928",0.2378,0.2363
"50930",0.1611,0.144
"50931",0.124,0.2736
"50932",-0.4961,-0.3689
"50933",0.1759,0.3128
"50934",-0.153,-0.0473
"50935",-0.8688,-0.7133
"50994",-0.2893,-0.2647
"50995",0.1292,0.0301
"50996",0.0686,0.1178
"50997",-0.4422,-0.2947
"51786",-0.3406,-0.0662
"51788",0.0856,0.23195
"51789",-0.3753,-0.321
"51791",-0.3979,-0.3682
"51792",-0.4445,-0.2282
"51793",-0.3759,-0.3889
"51795",0.4423,0.1648
"51796",0.3941,0.1369
"51797",0.36505,0.38785
"51798",-0.1556,-0.3854
"51799",-0.3482,-0.2847
"51800",-0.2748,-0.1891
"51801",-0.5326,-0.1537
"51810",-0.12125,-0.20095
"51811",-0.0215,0.0117
"51812",0.1426,0.0753
"51813",-0.1611,-0.1674
"51869",-0.5023,-0.3127
"51875",-0.4619,-0.2963
"51885",-0.5533,-0.3743
"51886",-0.023,-0.0775
"51897",-0.4536,0.0707
"51902",-0.4754,-0.1588
"51938",-0.7436,-0.4349
"51944",0.5417,0.2642
"51960",0.1193,0.4249
"52004",0.365,0.401
"52009",0.8218,0.6004
"52013",-0.2797,-0.0309
"52014",-0.0358,0.0823
"52020",0.1635,-0.1498
"52023",-0.0116,0.2283
"52024",0.1441,0.3806
"52028",-0.381,-0.1091
"52033",0.2651,0.1058
"52036",0.3172,0.284
"52040",0.5882,0.6549
"52055",0.0245,-0.1061
"52064",0.2721,0.3325
"52065",-0.0511,0.1498
"52076",0.2105,0.1323
"52118",2.1168,1.5142
"52120",-0.8875,-0.5163
"52123",-0.6567,-0.5119
"52132",0.196,0.2548
"52150",0.7067,0.5905
"52163",-0.2807,-0.1171
"52174",0.056,0.3823
"52184",0.3704,0.3884
"52187",-1.1901,-1.0246
"52202",0.2424,0.1885
"52206",-0.0381,0.2154
"52231",-0.1425,0.0908
"52245",-0.0366,0.0366
"52250",-0.5688,-0.0031
"52276",0.1812,0.1601
"52285",-0.1813,-0.2543
"52323",0.2106,-0.0877
"52331",0.1528,0.0524
"52335",0.2645,0.1893
"52348",0.5147,-0.011
"52357",-0.4588,-0.3359
"52377",0.2965,0.2339
"52389",-0.3273,-0.3786
"52392",-0.4452,-0.1407
"52397",-0.2588,-0.353
"52398",-0.3118,-0.1412
"52401",0.4942,0.5243
"52428",-0.069,-0.1062
"52430",-1.1327,-0.248
"52432",0.4877,0.3166
"52440",0.5555,0.4346
"52443",-0.1421,-0.215366666666667
"52463",-0.8474,-0.254566666666667
"52466",-0.438,-0.2582
"52468",0.5095,0.3744
"52469",-0.5385,-0.14
"52477",0.0094,0.0028
"52480",-1.6576,-1.1022
"52502",0.7672,0.6195
"52504",0.0424,0.1813
"52513",0.3885,0.2257
"52521",0.4586,0.1901
"52530",-0.2888,-0.0547
"52535",0.1789,0.4655
"52538",-0.6918,-1.0444
"52551",0.1275,-0.0105
"52552",0.5573,0.647
"52563",-0.0237,-0.0299
"52570",-0.0389,-0.1952
"52575",0.5236,0.1679
"52585",0.6008,0.996
"52588",-0.1081,-0.0171
"52589",-1.2866,-0.9474
"52592",-0.6289,-0.2236
"52609",-0.4279,-0.1477
"52614",0.1913,0.1292
"52615",-0.1465,-0.0959
"52626",-0.2759,0.1465
"52633",-0.4658,-0.317
"52635",-0.2506,-0.3826
"52637",-0.6532,-0.4462
"52639",-0.1885,-0.178
"52653",0.1055,0.0599
"52662",0.0535,-0.0651
"52665",-0.7371,-0.4296
"52666",-1.0649,-0.3626
"52668",0.8325,1.2374
"52670",0.1058,0.1755
"52679",0.0467,-0.1493
"52683",-0.0482,0.02
"52685",0.2042,0.1849
"52686",0.8765,0.5817
"52690",-0.1413,-0.0656
"52696",0.0722,-0.1937
"52700",0.1458,0.0143
"52705",-0.1348,0.1174
"52708",0.8017,0.4905
"52710",-0.0703,-0.1627
"52712",0.658,0.1151
"52713",0.3162,0.4287
"52715",-0.1195,-0.0498
"52717",0.3716,0.3766
"52793",0.6427,0.1987
"52808",0.7836,0.6532
"52815",-0.1134,-0.2715
"52822",-0.1137,-0.0029
"52829",-0.1998,-0.2075
"52830",0.3383,0.4398
"52837",-0.2668,-0.1276
"52838",-0.0202,-0.0058
"52840",0.2679,0.0796
"52846",0.0714,-0.0373
"52850",-0.0365,-0.1418
"52855",1.2428,0.3262
"52856",0.328,0.2969
"52857",0.5942,0.2693
"52858",-0.0365,0.2301
"52864",0.2604,-0.025
"52874",-0.0594,0.1298
"52882",-0.7715,-0.5902
"52892",0.537,0.8115
"52897",-0.7669,-0.3547
"52898",-0.7337,-0.3353
"52906",-0.1251,-0.1941
"52915",-0.5687,-0.3446
"53310",-0.5313,-0.1134
"53311",-0.1287,-0.076
"53312",0.5019,0.7243
"53313",-0.7741,-0.3942
"53314",0.4709,0.6812
"53315",0.142,0.231
"53317",0.5855,0.4572
"53318",-0.2139,-0.122
"53319",0.2114,0.0891
"53320",0.555,0.9476
"53321",-1.7554,-1.1694
"53322",0.2928,0.1289
"53323",-0.0729,-0.0753
"53324",2.1429,0.2007
"53325",-0.3601,-0.1337
"53328",-0.0469,-0.1582
"53330",-0.155,-0.3149
"53331",-0.0618,-0.0446
"53332",-0.0228,0.1276
"53333",-0.0677,0.0861
"53334",0.0011,0.1628
"53356",0.3626,0.2316
"53357",-0.3781,-0.1117
"53374",0.0158,0.1067
"53375",0.0663,-0.0105
"53376",0.044,-0.067
"53378",0.5189,0.2539
"53379",-0.1227,-0.0029
"53380",-0.1782,0.1182
"53381",-0.2221,-0.0145
"53382",0.4256,0.0506
"53404",-0.1495,-0.0957
"53412",-1.1122,-1.2019
"53413",-0.2991,-0.2158
"53414",0.0932,0.311
"53415",0.4148,0.2093
"53416",-0.2501,-0.235
"53417",0.524,0.4966
"53419",-0.1349,-0.3192
"53420",-0.7517,-0.7179
"53421",0.9096,0.6802
"53422",-0.111,-0.2303
"53424",-0.3622,-0.495
"53598",0.0474,-0.1449
"53599",0.1807,0.1894
"53600",0.331125,0.3743
"53601",-0.0286,-0.13
"53602",-0.6625,-0.3112
"53603",0.0621,-0.0967
"53604",-0.138,-0.0593
"53605",-0.3126,-0.2281
"53607",0.1647,0.1292
"53608",1.159,1.0264
"53609",0.2592,0.1583
"53610",0.0203,0.1116
"53611",-0.3384,-0.0971
"53612",-0.4057,-0.241
"53614",-0.2415,-0.3181
"53617",0.0416,-0.1438
"53618",-0.804,-0.3792
"53619",-0.1153,-0.0943
"53620",0.0675,-0.165
"53621",0.4567,0.1465
"53623",-1.4347,-0.7318
"53624",0.0875,0.062
"53625",0.5041,0.405
"53626",-0.1777,-0.0385
"53627",-0.7717,-0.297
"53761",-0.3321,-0.2182
"53814",0.096,0.0281
"53817",0.379,0.359
"53856",0.2878,0.1362
"53857",-0.1617,0.1048
"53858",-0.4481,-0.0266
"53859",0.5607,0.8534
"53860",0.3559,0.0875
"53861",-0.4043,-0.4926
"53867",0.2171,0.1586
"53868",0.1483,-0.1354
"53869",-0.2785,-0.3455
"53870",-1.6289,-0.4016
"53871",-0.0516,-0.1689
"53872",0.1363,0.1733
"53878",0.1969,0.2783
"53881",-0.242,-0.112
"53883",-1.4688,-0.9605
"53885",-0.126,0.0368
"53886",-0.7171,-0.3916
"53890",0.0449,0.1616
"53892",0.229,0.1721
"53893",-0.3839,-0.0799
"53895",0.3889,0.223
"53896",-1.5647,-1.5183
"53897",-0.2513,-0.2583
"53901",-0.0604,-0.1763
"53906",0.1539,-0.0869
"53945",-1.1359,-1.4716
"53951",-0.4352,-0.3911
"53960",-0.1007,-0.0741
"53970",-0.136,-0.032
"53972",-0.7089,-0.2192
"53975",0.4485,0.5337
"53978",0.4252,0.3164
"54003",-1.1559,-0.6563
"54004",-0.2533,-0.1251
"54006",-0.1563,0.1481
"54120",-0.0829,-0.1232
"54122",-0.63025,-0.29685
"54123",4.8249,4.9424
"54125",0.1101,-0.0187
"54126",0.0068,-0.1476
"54128",0.6289,0.5977
"54130",-0.1079,0.0063
"541307",0.0223,-0.1272
"54131",-0.0907,-0.1655
"54132",0.6527,0.4756
"54135",0.4782,0.3167
"54137",0.2667,-8e-04
"54138",0.0243,-0.0174
