"","GSE53784_WNV_vs_Control","GSE53784_JEV_vs_Control"
"320377",9.3349,9.2248
"320383",-3.5604,-1.8085
"320394",0.0845,4.2952
"320398",-3.0387,-1.4507
"320404",8.2127,5.791
"320405",-7.6809,-1.7595
"320407",6.6099,4.8403
"320411",-0.0432,-3.9108
"320415",-2.4587,-0.5362
"320429",0.6538,-0.4023
"320435",4.3918,2.5223
"320438",-9.7715,-2.2973
"320440",-12.5751,-4.3946
"320452",5.6402,0.0661
"320454",1.1273,0.5299
"320456",0.1926,-1.0409
"320460",-7.8615,-3.4217
"320469",-1.5483,1.1488
"320472",-6.3152,-6.0483
"320473",-12.1782,-7.4737
"320479",-0.7406,-0.9576
"320484",2.6935,1.5327
"320487",-0.4997,-1.0448
"320492",-8.3337,-3.8512
"320495",-9.5863,-4.3323
"320500",-3.5628,0.5813
"320502",-0.5751,1.2448
"320506",-3.858,-3.0725
"320508",-3.9967,-2.2964
"320509",0.7944,0.8337
"320522",0.0144,0.2212
"320528",-17.3898,-8.8451
"320534",8.5882,5.775
"320538",-1.1084,0.7719
"320541",-0.8177,0.206
"320554",-11.9682,-5.352
"320557",2.9045,5.983
"320558",1.3021,2.551
"320560",-1.2557,-2.7402
"320563",-0.9253,0.826
"320569",0.0078,-0.9357
"320571",1.6614,0.1221
"320581",3.0551,0.6311
"320587",-3.8362,-6.2778
"320590",2.3035,-1.2982
"320593",-3.9124,-2.6481
"320595",4.1626,7.8019
"320600",-1.5338,-0.7423
"320604",4.4148,1.9124
"320609",-9.5546,-3.3482
"320615",-4.1132,-1.7582
"320616",-1.7048,-2.8227
"320621",0.9246,1.1846
"320631",1.9862,1.0511
"320632",-0.0216,3.2054
"320633",-5.7707,-1.4831
"320634",-5.5962,-3.4139
"320635",5.8053,8.4444
"320640",0.8934,1.1696
"320655",1.3402,1.8494
"320661",1.3835,-1.1359
"320662",4.4122,-0.8819
"320664",0.5381,-2.9327
"320671",-1.0548,1.1718
"320678",-1.1936,2.6189
"320679",-5.1248,-1.5736
"320683",-4.1377,-4.2186
"320685",-3.7866,-3.0375
"320696",-0.0105,-0.276
"320701",1.0819,-2.5759
"320705",-16.0083,-12.5655
"320706",-2.8533,-2.9994
"320707",-16.3532,-6.3184
"320709",-0.4626,-5.4798
"320712",-11.8769,-2.6354
"320713",4.3399,2.1814
"320714",1.8621,0.7598
"320717",-1.6179,-0.6972
"320718",1.4095,-0.4046
"320720",2.7865,-3.3512
"320727",-8.3877,-3.5206
"320734",0.2122,-1.8844
"320736",-1.1488,-3.7687
"320747",-4.5217,-4.5761
"320752",-0.8515,-2.9532
"320757",1.4559,-1.1614
"320761",0.0147,-0.7185
"320769",-0.7078,1.7824
"320770",4.4772,3.8223
"320772",-5.24225,-5.7984
"320775",-1.4546,-4.529
"320782",7.9183,4.0519
"320790",-1.68626333333333,0.892056666666667
"320795",4.6145,1.9327
"320799",-0.3485,-2.8865
"320802",-0.423,-0.3208
"320806",-3.312,-0.5398
"320808",-2.7158,1.0641
"320816",2.5729,1.4698
"320817",-1.9814,-0.82065
"320825",-9.7657,-10.5546
"320827",-4.814425,-1.831125
"320840",-12.9056,-4.8196
"320844",5.1188,3.7867
"320845",-2.8579,-3.798
"320858",-1.54315,-1.11505
"320864",-0.3126,0.24
"320865",-9.0458,-2.2017
"320869",-2.2547,-3.1771
"320871",-0.3524,-4.0881
"320873",-12.2737,-8.058
"320878",-0.43255,-2.99775
"320910",-6.3457,-5.1227
"320916",-7.9112,-0.8867
"320923",2.8086,1.5215
"320924",-8.3831,-2.3917
"320938",3.0367,3.1263
"320939",0.8879,-1.8576
"320940",-2.6903,-2.3551
"320942",-1.6878,-0.3568
"320946",-0.1898,0.1148
"320949",-1.6251,-1.2644
"320951",2.4747,2.8582
"320952",0.0837,-2.4731
"320966",3.7014,1.8939
"320974",-0.7544,-3.3594
"320977",-5.8362,-3.2199
"320981",-14.1557,-10.9681
"320982",0.951,2.2083
"320995",1.2789,0.2721
"320997",0.6579,-0.1701
"321000",4.6642,1.7666
"321003",7.8656,7.0742
"321006",4.7659,3.0038
"321007",-7.4924,-4.4055
"321008",-2.3058,-2.3723
"321010",-0.6981,-0.5329
"321014",-0.7873,1.8688
"321015",0.8731,-1.4133
"321018",0.5431,0.3344
"321019",-0.2505,-2.9271
"321020",0.1818,-0.16825
"321022",4.7261,1.7243
"326618",11.07425,7.34655
"326622",-2.5894,-1.2006
"326623",0.7831,-0.0956
"327655",-4.3807,-0.973
"327743",-0.3764,-1.5582
"327747",-3.6579,-0.6571
"327762",1.8057,-1.3686
"327766",1.7395,-2.2348
"327799",1.4094,0.2533
"327814",-1.8061,-0.0874
"327824",-2.4901,-0.3937
"327826",-1.9792,-2.8693
"327860",1.0738,-0.1447
"327900",-7.0296,-5.9315
"327942",0.276,3.3173
"327951",-8.5392,-3.70075
"327954",2.1376,-0.4407
"327956",-0.1803,0.1225
"327957",9.8175,6.4676
"327958",-6.3995,-7.904
"327959",25.2239,28.2747
"327963",1.8516,-1.1914
"327978",15.9321,15.736
"327987",9.7568,7.5906
"327988",3.1577,-1.34
"327992",0.2231,1.1331
"328019",-0.61,3.3515
"328035",-3.0506,-2.7071
"328059",1.3569,0.9487
"328092",-2.259,-0.7247
"328108",-0.3458,2.4247
"328110",2.4451,1.8401
"328133",5.2321,3.0378
"328162",6.7504,6.7965
"328186",-3.186,-1.3756
"328231",1.0929,2.4698
"328232",-1.2867,-1.1928
"328234",-9.0094,-3.2212
"328250",0.4375,0.8788
"328258",-0.8276,-1.2657
"328274",-0.6302,-0.8736
"328309",-2.7602,-3.6339
"328320",5.4664,-0.265
"328329",5.0094,-1.402
"328354",0.6656,2.26815
"328365",1.97496666666667,-0.165633333333333
"328370",4.219,10.6573
"328381",0.8232,0.412
"328401",1.3158,-1.8769
"328424",-2.3799,-2.0671
"328440",4.5771,1.9648
"328448",0.6184,-1.5115
"328479",-6.9064,-3.8447
"328483",-0.3827,-2.7832
"328505",0.5992,5.1692
"328572",3.6532,5.4591
"328573",0.7605,0.6892
"328580",-4.90455,0.1572
"328643",-9.75655,-7.20965
"328657",1.6824,0.1753
"328660",0.1222,0.1186
"328695",4.2032,4.3236
"328699",-0.1903,-0.8024
"328734",-4.8946,-0.029
"328779",0.7496,-1.7413
"328780",-0.4895,0.0103
"328783",4.9295,1.9944
"328788",-0.3244,0.5306
"328789",-5.3831,0.3576
"328795",2.7975,0.3874
"328801",1.3082,2.5108
"328829",0.3302,0.5794
"328830",6.0048,6.0206
"328833",10.7479,7.6209
"328839",0.4668,-0.4549
"328845",4.5922,1.3725
"328918",-2.0215,-2.1582
"328949",-3.2208,-2.2605
"328967",-0.2364,2.8649
"328971",1.3299,1.8553
"328977",1.2236,1.4629
"329002",-3.3824,-2.9882
"329003",8.5746,3.0289
"329015",-5.0148,-2.3475
"329047",-1.0836,-1.6458
"329056",-2.2827,-5.5871
"329064",1.4951,-2.7918
"329065",2.9389,0.4686
"329093",-0.583,-0.8417
"329152",-2.4891,-6.8634
"329154",0.4665,-0.8884
"329165",-8.9495,-6.3896
"329178",-13.90525,-6.4793
"329207",2.3582,2.6328
"329244",2.8472,1.7618
"329251",-6.01378571428571,-5.53277142857143
"329252",-3.8962,-3.0838
"329260",0.6799,0.0437
"329274",-6.3378,0.0758
"329278",1.9089,-1.533
"329307",-1.8794,-0.982
"329324",-1.1828,0.0209
"329360",-0.0059,-2.679
"329366",-4.6676,-0.8048
"329375",0.9961,0.1893
"329384",2.1246,0.996
"329416",8.7878,0.8626
"329421",4.2299,-0.168
"329436",0.1178,0.5162
"329460",-0.2195,-0.3841
"329470",2.98,1.0757
"329480",-0.5133,-0.0517
"329482",-0.13645,-2.1057
"329502",-9.1183,-0.6773
"329504",7.2113,12.8446
"329506",1.8668,1.4146
"329509",-0.6434,-0.0431
"329513",1.0297,-2.0226
"329514",0.4915,-0.6629
"329540",-3.6277,-0.6723
"329547",3.3787,0.5816
"329554",-1.2379,-3.7656
"329557",2.6006,-1.4743
"329559",5.216,3.6899
"329562",2.1137,0.0965
"329581",-1.691,1.141
"329584",-0.6107,-1.3984
"329626",-0.7359,-0.1151
"329628",-5.0259,-4.8511
"329633",2.1358,0.9795
"329641",2.6353,-0.5458
"329650",-19.5966,-9.0822
"329659",-3.1319,4.2821
"329679",7.8094,6.7681
"329693",2.9245,-2.8942
"329702",4.1819,-0.1185
"329716",0.5679,1.8018
"329727",6.6224,1.6012
"329731",2.5306,-3.4711
"329735",-19.5164,-11.6527
"329738",1.5745,-0.4752
"329739",-5.4544,-7.7533
"329763",1.0421,5.2589
"329777",-9.7701,-4.779
"329795",3.9747,6.7563
"329828",-8.2319,-11.1644
"329831",-0.542,-0.0516
"329839",-0.4206,2.0562
"329872",-3.1534,-11.1875
"329877",3.922,3.0964
"329908",2.95675,3.61995
"329909",-2.7,-1.2939
"329910",-6.8363,-7.2046
"329918",2.6738,-2.0884
"329919",0.2103,-1.588
"329934",0.527,-1.8665
"329941",-0.4884,-2.0694
"329942",-0.3224,-4.5823
"329954",0.2062,-0.061
"329972",-0.8143,1.2738
"329977",4.75955,2.23905
"329986",2.114,-0.0023
"330004",-0.8189,0.2199
"330010",-0.5889,-0.1375
"330050",-15.7571,-6.252
"330064",-0.1707,0.6363
"330086",-0.411,3.5209
"330096",-1.0794,-1.9863
"330119",-10.2307625,-5.11846875
"330122",0.3343,3.0604
"330149",0.61795,0.9144
"330164",-4.8866,-0.8329
"330171",2.1325,-0.592
"330173",-4.708,-2.4117
"330177",-0.3004,3.7774
"330188",0.7265,-1.1037
"330189",-3.4926,-1.2665
"330192",-0.2493,3.0945
"330216",-5.992,-0.6889
"330217",-3.4926,-4.0638
"330222",-0.5604,0.7848
"330228",2.8546,-1.0857
"330260",-1.9546,-3.6972
"330267",-12.8125,-9.5397
"330277",0.9881,-0.0431
"330286",-12.8325,-4.6697
"330301",-1.1295,0.7508
"330305",2.6054,1.4038
"330319",-4.3468,-2.2584
"330323",1.8247,1.9417
"330355",-3.03816666666667,-1.43393333333333
"330361",-1.0201,0.6312
"330369",-9.2704,-3.6757
"330379",7.351,1.2614
"330401",-7.045,-2.6701
"330403",0.0079,-0.4362
"330406",2.5888,1.0591
"330409",-4.9614,-0.3704
"330428",0.212,-1.2198
"330440",0.3862,3.2642
"330450",-15.1819,-9.0365
"330460",-1.3479,-0.9195
"330463",-4.8046,-1.3326
"330470",-0.8198,-1.3714
"330474",1.3516,0.1903
"330483",0.4267,1.3123
"330485",-9.1883,-4.4042
"330490",1.2565,-1.9496
"330502",-2.5582,3.7302
"330503",-3.8055,-1.6907
"330513",-1.7841,-0.2737
"330552",-8.9403,-4.4647
"330554",-1.2771,1.3681
"330577",-3.044,-1.1168
"330578",1.6049,-1.1349
"330602",-3.1971,-2.5093
"330627",11.7651,7.735
"330657",-0.8212,-2.2471
"330660",1.7543,3.2475
"330662",-2.4238,-3.1967
"330671",-2.8081,-0.3114
"330695",-17.9536,-12.801
"330721",1.918,-0.2885
"330723",6.0286,7.6887
"330776",0.0572,0.5783
"330790",-12.5623,-7.3566
"330812",-4.7262,-2.2074
"330814",-18.5907,-12.8867
"330817",2.2411,1.406
"330820",3.8237,0.6425
"330830",2.0257,-0.6596
"330836",-0.4663,0.6545
"330837",-0.9602,-0.3796
"330863",0.6638,4.8509
"330890",2.551,1.4933
"330908",-13.567,-7.0381
"330914",-15.6539,-10.6491
"330921",4.1725,6.9159
"330938",-10.9659,-14.4048
"330941",-10.0982,-4.3374
"330953",-5.5515,-0.8934
"330959",-4.5506,-3.6973
"330962",-0.5445,-1.7649
"330963",-2.4987,1.9488
"330998",-9.7564,-5.8075
"331004",1.0743,0.5211
"331026",8.127,8.167
"331046",4.5772,3.087
"331063",1.0995,-0.6425
"331374",-2.3208,-1.3159
"331392",-6.5751,-5.9127
"331401",-1.7903,-1.8342
"331416",0.9239,-0.0475
"331424",-5.0847,-4.2229
"331461",-12.6255,-4.8354
"331474",4.2893,2.9983
"331487",-6.4095,-0.50705
"331491",1.6092,-1.9844
"331493",0.3229,-0.5537
"331524",-0.8026,2.6882
"331532",-7.4088,-3.8873
"331535",0.8294,0.1747
"331537",1.169,0.3029
"331547",0.1145,-0.5715
"331623",2.3151,-0.3054
"332110",0.403,0.3085
"332131",-0.8264,-0.3404
"332175",-9.9667,-7.2592
"332221",-0.7071,-0.8848
"332309",0.7481,1.3703
"332359",-3.7921,-0.2164
"332396",1.0864,-2.5328
"332397",-3.7509,-3.5272
"332427",2.3543,-2.7556
"332578",2.2092,-0.9436
"332579",4.1951,1.6339
"332713",1.6337,-0.197
"332923",1.48,1.2617
"332934",2.4355,-0.0179
"332937",0.2471,-0.4641
"332942",1.2321,0.2789
"332993",-1.9182,-2.4694
"333048",-0.993,-0.5846
"333050",-13.824,-3.0129
"333088",1.1368,-0.6204
"333182",-1.6523,-1.168
"333193",-1.5054,0.5463
"333307",1.659,3.3015
"333315",-0.236,-1.7928
"333329",0.7808,-0.76415
"333424",1.6437,-2.141
"333433",-12.5982,-7.9367
"333473",-1.3711,-0.7161
"333564",1.2221,0.5595
"333605",-15.1617,-7.4172
"333639",8.1862,0.7513
"333654",4.012,-1.4859
"333669",0.3476,1.9959
"333670",2.365,-0.5557
"333715",0.7834,-0.3008
"333789",2.4298,1.1832
"333883",0.0313,-1.3856
"337924",1.081,-0.5444
"338320",-0.06535,1.12855
"338337",0.5459,-1.6741
"338346",-7.2202,-4.3854
"338348",4.523,0.2335
"338349",-5.5902,-3.3247
"338350",-1.1269,-0.9367
"338351",-5.6653,-2.5554
"338352",-15.2466,-9.1853
"338354",-1.6817,0.3193
"338355",6.3861,2.7272
"338359",10.1635,8.2383
"338360",0.0953,1.6621
"338362",-8.7356,-3.4756
"338363",-4.6114,-4.4658
"338364",-1.0932,2.4736
"338365",-1.8878,-0.8495
"338366",-2.7816,-1.1997
"338367",5.438,-3.3043
"338368",-0.0838,0.7494
"338369",-1.0914,-1.1707
"338370",-16.9453,-7.4875
"338371",2.2576,2.1824
"338372",-8.6471,-6.0297
"338375",1.0678,-0.4663
"338403",-0.349,-0.3078
"338417",-0.6186,-0.4239
"338467",7.266,7.3512
"338521",-6.3972,-6.8204
"338523",4.3874,-0.24255
"347708",1.4829,3.1966
"347711",-0.6536,0.8114
"347712",0.5742,0.5364
"347722",1.2256,2.549
"352968",0.7135,-2.4741
"353025",-0.7332,0.3406
"353047",3.9263,1.7398
"353109",-0.1191,2.3237
"353130",1.6284,-3.0362
"353148",0.9867,-0.9067
"353155",-1.6645,-3.2383
"353156",10.7803,6.7584
"353165",0.7823,2.4317
"353166",-0.2493,0.4278
"353167",0.5091,-2.7351
"353169",-3.0131,0.0963
"353170",-1.13375,-1.57285
"353172",17.9805,19.9449
"353187",2.1951,1.6493
"353188",7.0462,5.24
"353190",15.9492,11.601
"353204",-2.223,-0.2787
"353211",-4.71095,-0.8967
"353242",3.6103,6.2095
"353258",10.045,8.4438
"353282",4.3154,4.8457
"353283",2.5704,0.9756
"353287",-0.0427,-2.8284
"353310",3.0816,0.7145
"353320",-1.3904,0.6287
"353325",-0.3933,-0.2747
"353327",-0.8103,-0.4704
"353328",0.4626,-1.8522
"353344",3.8651,1.9501
"353346",6.8097,5.0882
"353374",-1.7128,-3.2039
"353499",3.6707,3.9302
"353502",-5.4844,-2.4649
"360013",-1.4085,-1.9336
"360212",-2.1674,-2.9324
"360213",1.0041,5.102
"360214",0.2156,-2.8961
"360216",8.06355,4.8759
"360217",1.8026,1.93
"368202",0.4597,-0.9068
"368203",-3.1978,-4.1232
"368204",-1.0983,0.5882
"373852",0.2396,-0.3163
"373864",2.2612,-1.6384
"378430",5.5965,-2.7633
"378431",1.2899,-3.0473
"378435",-1.0423,1.1868
"378460",8.9991,7.1333
"378462",-4.2822,-1.9654
"378466",-1.87925,-2.04395
"378472",7.6255,4.87515
"378700",0.8495,-0.1034
"378702",-2.69585,-2.3413
"378954",-1.7178,-1.541
"380614",4.0573,2.3407
"380654",-1.24635,-4.4856
"380660",4.528,6.3175
"380664",-2.5275,-1.5046
"380669",-3.1625,-4.1251
"380674",0.184,4.8039
"380683",0.0968,-0.6536
"380684",-4.6865,-4.1586
"380686",-4.9718,-2.729
"380694",-9.642,-4.376
"380698",2.52745,0.3662
"380701",2.2104,-1.7835
"380702",-6.6037,-0.6917
"380705",-0.5043,0.7219
"380709",1.5198,0.388
"380711",-15.9323,-10.8278
"380712",0.9831,0.564
"380713",2.9674,3.1003
"380714",2.0521,-0.1735
"380718",2.2155,2.268
"380728",-0.6053,-3.4991
"380730",5.9537,5.8425
"380732",16.8055,17.7411
"380752",0.0301,-0.0409
"380753",-0.1728,2.26425
"380755",7.1799,2.6699
"380765",-0.8247,0.2269
"380768",-2.9855,-0.1777
"380773",4.5792,6.4908
"380780",2.0257,-0.0898
"380785",-5.9826,-7.0144
"380836",-9.3966,-3.9307
"380839",-0.1087,-3.8656
"380840",-0.1405,0.8644
"380842",1.5726,0.4099
"380855",-1.5163,1.3495
"380863",2.6756,3.2956
"380878",0.4217,-0.6386
"380907",0.5222,2.2477
"380912",-4.3987,-2.54065
"380916",9.2455,6.7621
"380918",-3.3414,-0.5207
"380920",1.6443,0.0763
"380921",-3.9657,-1.8254
"380924",2.0484,-0.6571
"380928",-5.2399,-1.6509
"380959",-3.3335,-1.9167
"380967",-3.8168,-1.1352
"380969",0.1398,-1.5962
"380993",1.8617,-0.4072
"380997",0.419,1.519
"381022",-3.41275,-0.29775
"381038",3.2582,3.8041
"381045",-2.1516,-0.2939
"381062",13.6026,15.2137
"381066",15.977,3.1329
"381067",-1.3495,-0.906
"381072",2.0928,-0.6173
"381073",-0.8996,-1.9003
"381077",0.0709,-2.2228
"381085",-5.9088,-4.4179
"381091",0.7428,1.8019
"381101",-4.0106,-0.5124
"381104",-0.5486,0.4904
"381107",4.7848,-3.2982
"381110",-3.10875,-0.69315
"381112",-4.6381,-1.8697
"381113",-9.8432,-0.0989
"381122",-0.6623,-0.7163
"381126",1.7574,-3.2662
"381142",1.9757,0.2528
"381148",-2.315,-3.0294
"381155",-4.6563,-2.92
"381157",-6.1564,1.062
"381174",-1.2572,1.3046
"381175",1.4242,0.9608
"381196",8.2888,4.8401
"381199",-1.6814,-2.8982
"381201",-2.208,1.8794
"381203",0.5334,-1.6769
"381204",2.1899,-2.0212
"381213",0.8468,2.4105
"381217",6.7173,4.5035
"381218",-2.6399,-2.0024
"381229",2.9664,0.6407
"381232",-4.0746,-2.2455
"381236",2.9341,1.9512
"381246",1.9953,-0.5101
"381259",-5.6098,-2.7067
"381260",-1.8423,-2.7941
"381269",-3.2056,-2.7274
"381270",-3.1187,-1.1054
"381280",-4.7292,0.9799
"381284",-0.7563,2.5789
"381286",1.667,1.3141
"381290",-13.8343,-10.8998
"381293",1.2972,2.5093
"381305",-2.3054,-2.5463
"381306",-2.2243,-0.7668
"381310",-11.4251,-5.77695
"381314",-5.8669,-3.544
"381318",2.7511,0.7638
"381319",2.3274,1.8674
"381337",-0.44855,0.00505
"381338",-11.4865,-5.2695
"381339",-0.5716,1.0346
"381347",-0.1099,-0.8758
"381350",0.1245,-0.1378
"381352",1.8821,-0.0606
"381353",-16.0647,-7.8478
"381356",-2.1886,1.06065
"381371",0.7037,1.0802
"381373",-5.8046,-4.9458
"381375",3.0342,0.0428
"381379",0.2953,3.7728
"381384",1.7676,-4.8213
"381399",0.2315,2.1405
"381404",12.7876,0.7284
"381405",0.7061,0.0188
"381406",1.3048,3.7656
"381409",0.6281,-2.6318
"381410",11.6962,8.2086
"381411",8.8496,5.3745
"381413",-1.5992,-1.1887
"381417",6.2441,5.4911
"381418",-7.8498,-4.3475
"381438",-4.6584,0.0933
"381457",1.054,-2.2617
"381463",2.6943,0.0502
"381476",0.4178,0.8521
"381483",0.2747,-0.1947
"381484",4.9217,4.9942
"381485",2.3187,2.5762
"381489",-16.0942,-10.6926
"381493",-0.1036,-0.5914
"381510",-6.4698,-4.3744
"381511",0.62,2.8642
"381522",0.59412962962963,-0.280181481481482
"381524",2.1101,5.7254
"381530",4.0085,0.9785
"381531",1.125,2.0325
"381534",0.3671,0.205
"381538",-4.0606,-3.5146
"381544",-0.9448,-0.6697
"381549",4.8379,0.1628
"381560",-1.5848,-2.834
"381572",4.1352,0.1721
"381580",1.3131,1.8084
"381590",0.7904,2.2954
"381591",-1.4223,2.2893
"381605",0.8688,2.48
"381626",-1.22903333333333,2.43626666666667
"381628",-0.5927,3.763
"381629",-2.1784,-1.9576
"381633",-0.1741,-3.1894
"381634",-0.9283,-1.099
"381644",-1.5741,2.978
"381650",2.7742,2.8509
"381651",1.814,1.587
"381667",-0.2451,-0.4735
"381668",-0.3286,-2.6081
"381673",-1.3196,0.7528
"381677",13.991,0.377
"381678",-0.0635,1.158
"381680",1.1547,1.1895
"381686",0.1329,-1.5927
"381693",2.2553,-0.2289
"381694",-14.7076,-8.5826
"381695",4.7079,1.7727
"381707",-1.2015,-1.0542
"381738",2.2453,1.8638
"381741",-0.9016,-0.3263
"381759",6.9477,0.6302
"381760",-1.9759,-0.78815
"381776",0.6453,-2.3025
"381783",0.2956,0.2568
"381785",3.4848,-1.8377
"381798",17.1993,9.5081
"381801",6.2789,4.1383
"381802",-5.89,-1.4638
"381806",-1.47,1.4388
"381809",3.636,-1.4366
"381810",6.7166,3.182
"381812",1.33805,-1.03875
"381813",-9.634,-5.2902
"381816",0.3251,-0.0715
"381818",-1.1774,1.3827
"381820",-6.8028,-1.2505
"381823",5.9321,5.6068
"381827",4.1624,0.3395
"381835",0.6046,3.5697
"381836",-0.1819,-2.3132
"381845",4.2623,9.486
"381853",2.2593,-1.2203
"381867",-1.1121,-1.5091
"381884",6.6493,3.3878
"381886",4.1445,-2.2802
"381903",6.6192,7.8451
"381917",-0.0685272727272727,-0.439090909090909
"381921",-5.9243,-4.6748
"381924",1.4682,3.053
"381925",-2.209,-3.1454
"381933",-0.1034,0.7507
"381944",-0.2354,0.4136
"381970",2.4431,-0.4854
"381974",0.48,-1.1117
"381979",-8.7945,-7.9509
"381983",-8.7989,-4.816
"381990",12.306,5.31915
"382007",1.1505,2.0891
"382010",-1.7628,1.5415
"382014",-14.7958,-9.5802
"382018",-8.776,-7.2115
"382019",-6.1804,-1.7944
"382030",4.7934,1.1098
"382034",2.6226,1.2252
"382035",2.204,1.6429
"382038",-2.0606,4.0183
"382045",8.6385,3.5551
"382051",-2.282,-1.4909
"382053",-0.3364,-0.3865
"382056",-11.1041,-7.0932
"382062",15.826,11.1365
"382064",0.8179,-0.0987
"382066",-8.8904,-4.8423
"382073",1.2846,-0.128
"382074",0.4896,0.2482
"382075",0.5624,0.1865
"382077",3.6133,0.8182
"382083",0.3312,-1.9451
"382088",2.2125,-1.5003
"382089",-7.0144,-5.1614
"382090",-0.5895,-0.0942
"382097",1.4123,-0.2549
"382105",2.7057,0.7776
"382106",0.5176,4.5901
"382109",0.7333,-0.3132
"382113",1.1748,2.3693
"382117",-0.7971,0.2994
"382118",-1.9006,1.3152
"382137",-2.2826,0.2139
"382156",1.5683,0.7844
"382206",0.509,2.0107
"382207",2.2074,0.8783
"382221",4.0632,6.5191
"382231",1.2228,0.8389
"382236",-5.07645,-1.45985
"382239",0.646,-0.2298
"382245",-6.4597,-2.631
"382252",3.4627,1.7905
"382253",-7.6741,-5.4674
"382282",-0.8102,-0.2106
"382384",0.0061,-2.9906
"382395",0.2399,-1.4876
"382406",9.1854,3.4079
"382421",-0.7969,-3.5211
"382423",-8.431,-2.9715
"382427",1.3175,1.033
"382522",0.8703,-1.2927
"382543",-4.38615,-3.55915
"382562",-9.4,-6.332
"382571",-6.6259,-5.0837
"382620",-2.3618,-1.4232
"382639",1.108,1.0933
"382686",-0.0517,-4.4723
"382793",-9.2579,-3.8148
"382864",-4.6637,-3.9754
"382867",-2.5345,-1.1931
"382913",-0.2508,0.5831
"382985",-5.8474,-3.3317
"383075",1.9992,0.0239
"383103",0.1466,1.7513
"383229",-4.6442,-5.9487
"383258",1.4826,2.0045
"383295",7.5483,3.243
"383348",-9.41635,-3.85945
"383435",10.9179,3.3505
"383436",-0.6696,-5.5588
"383491",0.2697,-3.7271
"383548",1.7462,2.4584
"383563",-3.2953,-1.7978
"383619",11.3444,3.8606
"383678",4.8799,2.3357
"383709",1.1164,-3.0831
"383766",-1.5337,1.4484
"383773",-4.4039,-7.3962
"383936",-2.799,0.3935
"384001",-1.5091,-0.2049
"384009",20.9434,25.5837
"384059",1.1246,0.6743
"384061",-12.2693,-7.9347
"384071",2.0433,2.6987
"384077",-1.4006,-1.0347
"384185",7.4679,1.0723
"384198",1.2106,-3.058
"384214",-8.6886,-4.4188
"384220",1.6428,1.7874
"384221",0.8156,-0.16955
"384244",0.5874,0.7116
"384281",-6.5679,-3.5676
"384309",15.0166,19.8873
"384452",2.5232,0.9236
"384557",-0.2899,2.1247
"384569",-3.5157,-5.2991
"384605",0.8842,0.9068
"384619",0.8684,-2.162
"384639",1.0003,3.195
"384701",-2.0961,-2.2932
"384703",2.797,-0.189
"384724",2.6606,-0.8461
"384732",-0.2025,-1.0312
"384752",-0.1749,0.3014
"384763",-3.1373,-5.741
"384775",0.6193,-0.7575
"384783",10.2215,2.5413
"384806",-0.5691,0.1055
"384813",1.0151,1.3582
"384997",-0.2728,0.4091
"385120",-9.0741,6.0551
"385138",0.8145,1.8588
"385263",1.0033,2.8347
"385317",0.0667,1.1939
"385338",1.8684,-0.0437
"385343",-0.214,0.8728
"385354",-0.036,-2.4682
"385377",-0.221,3.2455
"385380",0.9746,-0.7999
"385493",0.0132,1.5795
"385643",0.7658,3.1073
"385658",-11.5214,-7.5534
"385668",1.7322,2.6739
"385674",-6.6435,-2.1886
"386454",9.7681,2.1066
"386463",2.0614,0.0318
"386611",-3.0468,0.7333
"386612",13.6514,4.4952
"386649",8.7093,2.95575
"386655",2.7871,1.9077
"386750",-16.9392,-8.9344
"386753",0.58,-0.5369
"387134",-0.9318,-2.7792
"387136",0.1459,1.2881
"387144",0.4876,0.0666
"387145",2.8116,0.8853
"387147",-11.4146,-8.057
"387149",2.4387,-0.7232
"387150",9.9186,-0.1948
"387152",-0.181,-2.0906
"387153",1.1052,0.6133
"387154",4.509,1.3658
"387156",1.6706,0.3858
"387157",-0.2596,-1.2483
"387158",0.0157,-0.2979
"387159",1.9101,-0.2702
"387160",1.3404,5.1524
"387161",0.6458,-3.2011
"387162",1.1572,1.2105
"387163",2.4976,3.1923
"387164",-0.0575,2.0418
"387166",-0.1814,1.484
"387167",1.9707,1.0028
"387168",-1.0177,-1.5078
"387169",-5.8134,-2.5206
"387170",0.1915,-2.035
"387171",-1.6865,-1.7625
"387172",-6.3218,-2.1446
"387174",-0.028,-1.6523
"387175",-0.6662,1.2819
"387177",-1.2151,1.3336
"387178",2.4701,0.2258
"387179",-0.9042,-1.9286
"387180",1.4814,-3.5638
"387181",-2.2736,-1.9754
"387182",0.6572,-0.9463
"387183",1.4426,-1.0001
"387185",-1.4877,0.8266
"387186",-0.8013,-2.0532
"387187",-0.5086,-1.5637
"387188",1.1092,2.0333
"387189",0.06,-2.0064
"387190",0.1888,-1.1547
"387191",1.0908,2.1589
"387194",1.9406,0.0987
"387195",-0.4621,-1.8633
"387197",0.4791,0.6555
"387199",0.9502,2.2529
"387200",-4.003,-3.6599
"387201",1.2698,-1.3583
"387202",-0.5233,0.7983
"387204",-0.7901,-0.6212
"387206",0.1534,-1.4519
"387207",-0.8175,-1.4861
"387208",6.0907,-0.4994
"387212",0.589,-2.4815
"387213",0.6134,0.6961
"387216",-1.5241,-0.6938
"387218",0.2109,-2.0366
"387219",0.2555,1.1646
"387220",-2.4608,0.1535
"387222",0.3579,2.9648
"387223",2.3015,2.362
